,Shape *,Match,bridge,from,highway,length,name,oneway,osmid,to,Shape_Leng,OBJECTID,from_lng,from_lat,to_lng,to_lat,from_lat_mars,from_lng_mars,to_lat_mars,to_lng_mars,isShortest
574,折线,3108, ,3080574197,tertiary,147.852,望山路,False,372696064,2313810013,148.215697,1961281,120.2645879,31.5350017,120.2661471,31.5350451,31.5330577424222,120.2691634434247,31.53310206661574,120.2707225593983,1.0
575,折线,4913,yes,606790332,primary,366.659,梁清路,True,"[245936329, 147964629]",1610828496,367.502009,1961956,120.265034,31.5611736,120.2612335,31.5605522,31.55923230307148,120.2696117567796,31.55860892423551,120.2658117888064,1.0
576,折线,2578, ,2056664167,secondary,735.999,建筑路,False,64234192,610311148,737.816089,1961078,120.2652924,31.5508481,120.2575278,31.5506795,31.54890610470622,120.2698692522971,31.54873403942467,120.2621064277616,1.0
577,折线,764, ,313736073,primary,693.976,太湖大道,True,222090109,2461169761,695.691105,1960409,120.2656142,31.5429805,120.2582918,31.5428988,31.5410379608401,120.2701903592696,31.5409528518785,120.2628694638817,1.0
578,折线,2508, ,1766385681,primary,285.592999999999,金城西路,True,165051726,3073907953,286.29513,1961051,120.2657332,31.5240449,120.2627241,31.5241696,31.52210035027511,120.2703077276872,31.52222341564953,120.267298957287,1.0
579,折线,1707, ,1766385630,primary,106.051,金城西路,True,165051729,614952841,106.312529,1960742,120.2658673,31.5238916,120.2669859,31.5238845,31.52194711278393,120.2704418094966,31.52194071435456,120.2715603972199,1.0
580,折线,3510, ,1766385630,primary_link,231.196, ,True,"[165051664, 165051621]",1766385563,231.055922,1961448,120.2658673,31.5238916,120.2672141,31.52229,31.52194711278393,120.2704418094966,31.52034616718224,120.2717884645499,1.0
581,折线,927, ,2301004267,primary,278.587,盛岸路,True,221044897,2326875813,278.947521,1960465,120.2661362,31.5938893,120.2635747,31.5951208,31.59195049843803,120.270716719955,31.59318057956076,120.2681555272747,0.0
582,折线,4265,yes,1750476267,trunk,380.198,惠澄大桥,True,163333262,1750476247,381.077916,1961714,120.2667446,31.6376487,120.2706951,31.6370336,31.63571077012751,120.2713288843962,31.63509848206975,120.2752796780856,1.0
583,折线,3639,yes,1750476278,trunk,960.231,"['惠澄大桥', '北环路']",True,"[163333260, 163333255]",1750476275,962.564278,1961493,120.266769,31.6377773,120.2566729,31.6377467,31.63583938396806,120.2713532955819,31.63580418439165,120.261259386051,1.0
584,折线,2269,yes,1750476278,trunk_link,405.805,北环路,True,"[163333314, 163333307]",1750476608,406.767505,1960959,120.266769,31.6377773,120.2625268,31.6382247,31.63583938396806,120.2713532955819,31.6362843869637,120.2671115064249,1.0
585,折线,1629, ,1766386091,primary_link,172.854, ,True,"[165051619, 165051669]",1766385681,172.835227,1960717,120.2668256,31.5250836,120.2657332,31.5240449,31.52313985623337,120.2714001985439,31.52210035027511,120.2703077276872,1.0
586,折线,2835, ,1766386091,primary,117.383,蠡湖大道,True,165341348,1766385680,117.112033,1961174,120.2668256,31.5250836,120.266975,31.5240393,31.52313985623337,120.2714001985439,31.52209552615158,120.2715495103654,0.0
587,折线,3243, ,1766385680,primary,117.804,金城西路,True,165051726,1766385681,118.093049,1961342,120.266975,31.5240393,120.2657332,31.5240449,31.52209552615158,120.2715495103654,31.52210035027511,120.2703077276872,1.0
588,折线,2850, ,1766385680,primary,17.244,蠡湖大道,True,165341348,614952841,17.202609,1961183,120.266975,31.5240393,120.2669859,31.5238845,31.52209552615158,120.2715495103654,31.52194071435456,120.2715603972199,0.0
589,折线,4613, ,614952841,primary,178.786999999999,蠡湖大道,True,"[165051713, 165341348, 165051710]",1766385563,178.36952,1961846,120.2669859,31.5238845,120.2672141,31.52229,31.52194071435456,120.2715603972199,31.52034616718224,120.2717884645499,0.0
590,折线,2902, ,614952841,primary,35.952,金城西路,True,165051729,1766385632,36.040312,1961210,120.2669859,31.5238845,120.2673651,31.5238918,31.52194071435456,120.2715603972199,31.52194826356061,120.2719396061178,1.0
591,折线,1640, ,1766385563,primary,118.974,蠡湖大道,True,165051711,1610827835,118.755978,1960722,120.2672141,31.52229,120.2676336,31.5212871,31.52034616718224,120.2717884645499,31.51934342071487,120.2722078920594,1.0
592,折线,4879, ,1766385682,primary,36.05,金城西路,True,165051726,1766385680,36.137319,1961945,120.2673539,31.5240674,120.266975,31.5240393,31.5221238775415,120.2719284208631,31.52209552615158,120.2715495103654,1.0
593,折线,1560,yes,1610827835,primary,766.673,蠡湖大道,True,"[147964646, 97411071]",2410503734,318.911984,1960690,120.2676336,31.5212871,120.2701411,31.5147321,31.51934342071487,120.2722078920594,31.51278936792078,120.27471506693,1.0
594,折线,3484,yes,2405098405,primary,856.256999999999,"['山北大桥', '江海西路']",True,"[163382304, 163382307, 163382313, 164615628, 163382321, 163382295, 163382301]",2301033099,857.925534,1961438,120.2676346,31.6122275,120.2590946,31.6097679,31.61029013768196,120.272216713357,31.60782608836316,120.2636777353362,1.0
595,折线,3971, ,2405098405,secondary,13.868,青石西路,True,326041716,2405098401,13.841278,1961613,120.2676346,31.6122275,120.267682,31.6121095,31.61029013768196,120.272216713357,31.61017216774771,120.2722641052121,0.0
596,折线,2026, ,2405098401,primary,14.96, ,True,163382310,3326582019,14.988438,1960868,120.267682,31.6121095,120.2678299,31.6121568,31.61017216774771,120.2722641052121,31.61021956839662,120.2724120162115,0.0
597,折线,627,yes,2405098401,secondary,1373.579,青石西路,True,"[326041712, 326041716, 326041711]",2405125028,1371.935919,1960341,120.267682,31.6121095,120.274855,31.6014093,31.61017216774771,120.2722641052121,31.59947746494277,120.2794375776608,1.0
598,折线,80, ,3326582050,primary,14.819,江海西路,True,164615628,2405098405,14.8462,1960132,120.2677809,31.6122748,120.2676346,31.6122275,31.61033753699206,120.2723630239796,31.61029013768196,120.272216713357,1.0
599,折线,4211, ,3326582019,secondary,13.917,青石西路,True,326041714,3326582050,13.891418,1961693,120.2678299,31.6121568,120.2677809,31.6122748,31.61021956839662,120.2724120162115,31.61033753699206,120.2723630239796,0.0
600,折线,230,yes,3326582019,primary,847.171,江海西路,True,"[163382310, 164615627, 163390227, 163384636, 234281528, 234281530, 164615612]",1750910248,848.940403,1960195,120.2678299,31.6121568,120.2764174,31.6142685,31.61021956839662,120.2724120162115,31.6123384051572,120.2810016688723,1.0
601,折线,3903, ,3326582049,secondary,75.551,青石西路,True,326041714,3326582019,75.451552,1961590,120.2682082,31.6115586,120.2678299,31.6121568,31.60962161822172,120.2727902866421,31.61021956839662,120.2724120162115,0.0
602,折线,2276, ,3326582049,tertiary,1153.666,兴和路,False,326041708,2405098414,1154.727131,1960963,120.2682082,31.6115586,120.2780896,31.6091177,31.60962161822172,120.2727902866421,31.60718919662915,120.2826741561564,1.0
603,折线,5273,yes,4109737095,"['secondary', 'residential']",1052.573, ,False,"[242191224, 245556003, 409084323, 242191222]",1750910258,1052.636844,1962095,120.268471,31.6209892,120.2763445,31.6143586,31.61905250009547,120.2730539180905,31.61242843546031,120.2809287472617,1.0
604,折线,5232,yes,2457746084,primary,766.178,"['蠡湖大道', '蠡湖大桥']",True,"[509117465, 165051706]",1766385558,322.077202,1962073,120.2702592,31.5147754,120.2677465,31.5213244,31.51283276366899,120.2748331883876,31.51938080138927,120.2723208002136,1.0
605,折线,2538,yes,1750476247,trunk,266.398,"['惠澄大桥', '北环路']",True,"[163333298, 163333262]",1750476227,267.011576,1961062,120.2706951,31.6370336,120.2734608,31.636592,31.63509848206975,120.2752796780856,31.63465917482191,120.2780459725322,1.0
606,折线,4731,yes,1750476247,trunk_link,269.69, ,True,"[163333234, 163333231]",1750476227,270.280361,1961890,120.2706951,31.6370336,120.2734608,31.636592,31.63509848206975,120.2752796780856,31.63465917482191,120.2780459725322,1.0
607,折线,603,yes,1750476252,trunk,381.487,惠澄大桥,True,163333260,1750476278,382.368974,1960334,120.2707321,31.6371564,120.266769,31.6377773,31.63522130931581,120.2753166950424,31.63583938396806,120.2713532955819,1.0
608,折线,51, ,2455096663,tertiary,950.325,北塘大街,False,48051052,2455096641,949.533391,1960120,120.2708804,31.5981707,120.2683962,31.6050014,31.59623537521776,120.2754616614996,31.60306441959043,120.2729777349945,0.0
609,折线,262, ,2455096663,tertiary,25.011,北塘大街,False,48051052,2455096658,25.019068,1960210,120.2708804,31.5981707,120.2710774,31.5980209,31.59623537521776,120.2754616614996,31.5960857259234,120.2756586846592,0.0
610,折线,2136, ,1750476227,trunk,103.277999999999,北环路,True,163333298,1750476225,103.516164,1960916,120.2734608,31.636592,120.2745327,31.6364194,31.63465917482191,120.2780459725322,31.6344875335266,120.2791181871882,1.0
611,折线,806,yes,1750476243,trunk,271.483,"['惠澄大桥', '北环路']",True,"[163333299, 163333260]",1750476252,272.110383,1960426,120.2735531,31.6367178,120.2707321,31.6371564,31.63478505407639,120.2781383099204,31.63522130931581,120.2753166950424,1.0
612,折线,901,yes,1750476243,trunk_link,274.824, ,True,"[163333233, 163333235]",1750476252,275.433548,1960454,120.2735531,31.6367178,120.2707321,31.6371564,31.63478505407639,120.2781383099204,31.63522130931581,120.2753166950424,1.0
613,折线,4893, ,1750476231,trunk,93.505,北环路,True,163333299,1750476243,93.721282,1961947,120.2745256,31.636571,120.2735531,31.6367178,31.63463912517905,120.2791110979278,31.63478505407639,120.2781383099204,1.0
614,折线,4058, ,1750476225,trunk,343.628,北环路,True,163333298,1750476207,344.421148,1961642,120.2745327,31.6364194,120.2781033,31.635864,31.6344875335266,120.2791181871882,31.63393560209615,120.2826901687864,1.0
615,折线,4460, ,1750476225,trunk_link,345.81, ,True,163333239,1750476207,346.590026,1961792,120.2745327,31.6364194,120.2781033,31.635864,31.6344875335266,120.2791181871882,31.63393560209615,120.2826901687864,1.0
616,折线,2473,yes,1750476221,trunk_link,794.854999999999,北环路,True,"[163333282, 163333292, 163333319]",1750476141,796.690511,1961036,120.2746001,31.6362721,120.2828602,31.6350252,31.63434029677273,120.2791855967606,31.63310205775423,120.2874496655669,1.0
617,折线,1420, ,1750476232,trunk_link,21.209,北环路,True,163333312,1750476231,21.257061,1960639,120.2747446,31.6366112,120.2745256,31.636571,31.63467952481342,120.2793301743864,31.63463912517905,120.2791110979278,0.0
618,折线,3170,yes,3326582017,secondary,1293.95299999999,青石西路,True,"[326041714, 326041717, 326041710]",3326582049,1292.407552,1961309,120.2749694,31.6014825,120.2682082,31.6115586,31.59955077257503,120.279552023353,31.60962161822172,120.2727902866421,1.0
619,折线,1047,yes,1749828096,motorway,5764.805,锡宜高速,True,"[197257106, 163333322, 163333327, 163333328, 163333329, 197256913, 163333333, 163333337, 163333338, 163333339, 163240670, 163240671, 197256928, 163240675, 163333349, 163333351, 163240682, 163240683, 163333356, 163333355, 197256814, 195010158, 195010160,",2055145384,5205.855408,1960508,120.2754191,31.6553487,120.2264911,31.6251078,31.65341722220539,120.2800065280993,31.62317437106961,120.2311103072021,1.0
620,折线,4214,yes,1750910258,primary,843.788,江海西路,True,"[163380608, 164615625, 164615628, 163390224, 234281524, 164615606, 164615607]",3326582050,845.554718,1961696,120.2763445,31.6143586,120.2677809,31.6122748,31.61242843546031,120.2809287472617,31.61033753699206,120.2723630239796,1.0
621,折线,3551, ,1750910258,secondary,12.167, ,False,245556003,1750910248,12.156526,1961466,120.2763445,31.6143586,120.2764174,31.6142685,31.61242843546031,120.2809287472617,31.6123384051572,120.2810016688723,0.0
622,折线,120, ,3236789407,tertiary,154.636, ,False,197060523,2073512905,154.302934,1960147,120.2764192,31.6429667,120.2760535,31.6443213,31.64103650572006,120.2810059443834,31.64239072448738,120.2806402159368,1.0
623,折线,4224, ,3236789407,tertiary,42.245, ,False,197060523,2073512818,42.148868,1961700,120.2764192,31.6429667,120.2764929,31.642592,31.64103650572006,120.2810059443834,31.6406618847958,120.2810796419828,1.0
624,折线,4420, ,2527352730,secondary,5.202, ,False,245556003,1750910248,5.193587,1961771,120.2764401,31.6142259,120.2764174,31.6142685,31.6122958267069,120.2810243743909,31.6123384051572,120.2810016688723,0.0
625,折线,4609, ,2073511732,primary,775.415,广石西路,False,242682362,606775620,777.103,1961845,120.277091,31.6230979,120.2691498,31.6248022,31.62116853620319,120.2816763113859,31.622865995191,120.2737331090308,0.0
626,折线,355, ,2073511732,primary,380.044999999999,广石西路,False,242682362,2073511674,380.784147,1960242,120.277091,31.6230979,120.2808835,31.62199,31.62116853620319,120.2816763113859,31.62006463705866,120.2854706286789,1.0
627,折线,1980, ,1750476220,trunk_link,228.79, ,True,163333237,1750476232,229.317936,1960851,120.2771217,31.6362403,120.2747446,31.6366112,31.63431090423106,120.2817081580643,31.63467952481342,120.2793301743864,0.0
628,折线,3110, ,1750476223,trunk_link,229.881,北环路,True,163333312,1750476232,230.410071,1961282,120.2771316,31.6362988,120.2747446,31.6366112,31.63436941338146,120.2817180673924,31.63467952481342,120.2793301743864,1.0
629,折线,4456, ,1750476223,trunk_link,6.572, ,False,163333229,1750476220,6.556915,1961789,120.2771316,31.6362988,120.2771217,31.6362403,31.63436941338146,120.2817180673924,31.63431090423106,120.2817081580643,0.0
630,折线,628, ,3028872165,tertiary,583.598, ,False,197060485,2073511732,582.235799,1960342,120.2778595,31.6283052,120.277091,31.6230979,31.62637660903658,120.2824456032266,31.62116853620319,120.2816763113859,1.0
631,折线,3202, ,3028872165,tertiary,470.69, ,False,197060485,2677016057,469.621631,1961326,120.2778595,31.6283052,120.2786084,31.6324766,31.62637660903658,120.2824456032266,31.63054875865437,120.2831952192202,1.0
632,折线,2561, ,3236776828,tertiary,226.402999999999, ,False,197060523,2073512818,226.450599,1961071,120.2779509,31.6413628,120.2764929,31.642592,31.63943416453357,120.2825381719297,31.6406618847958,120.2810796419828,0.0
633,折线,1590, ,3236776828,tertiary,121.835, ,False,197060523,3236776759,122.063556,1960702,120.2779509,31.6413628,120.2791571,31.6409815,31.63943416453357,120.2825381719297,31.63905412848826,120.2837449277359,1.0
634,折线,2039,yes,1749828107,motorway,901.335999999999,锡宜高速,True,"[163240672, 163240673, 163240674, 163240685, 163240690, 163240691]",1749828096,901.574607,1960874,120.2780838,31.6572069,120.2754191,31.6553487,31.65527798051835,120.2826725015616,31.65341722220539,120.2800065280993,0.0
635,折线,3818,yes,1749828107,motorway_link,708.045, ,True,"[163240622, 163240625, 163240659, 163240630, 163240631]",1749828337,708.582701,1961558,120.2780838,31.6572069,120.2840969,31.6609275,31.65527798051835,120.2826725015616,31.6590051863034,120.2886894334493,1.0
636,折线,3584,yes,1750476207,trunk,307.855,北环路,True,"[163333265, 163333298, 163333289]",1750476183,308.566314,1961479,120.2781033,31.635864,120.2813022,31.6353665,31.63393560209615,120.2826901687864,31.63344155829675,120.2858907273098,1.0
637,折线,575, ,1750476211,trunk,349.35,北环路,True,163333299,1750476231,350.156969,1960324,120.2781557,31.6360065,120.2745256,31.636571,31.63407815431857,120.2827426057933,31.63463912517905,120.2791110979278,1.0
638,折线,4706, ,1750476211,trunk_link,101.631, ,True,163333237,1750476220,101.846039,1961878,120.2781557,31.6360065,120.2771217,31.6362403,31.63407815431857,120.2827426057933,31.63431090423106,120.2817081580643,1.0
639,折线,1584, ,3003961395,tertiary,245.656, ,False,231812405,2401434741,173.282126,1960701,120.2783756,31.6583792,120.2781807,31.6605822,31.65645053971502,120.2829645415731,31.65865325551165,120.2827697387199,1.0
640,折线,1955, ,3003961395,tertiary,579.924, ,False,231812405,2401434729,578.541998,1960847,120.2783756,31.6583792,120.2787864,31.6531756,31.65645053971502,120.2829645415731,31.65124754304829,120.2833750932921,1.0
641,折线,2883, ,2405125029,secondary,275.286, ,False,232142002,2405125023,275.18528,1961200,120.2784307,31.6100407,120.27655,31.6119274,31.60811256575966,120.28301549825,31.60999740135646,120.2811341210763,0.0
642,折线,5274, ,2401434729,"['tertiary', 'residential']",1020.14699999999, ,False,"[231813125, 197060485]",2073512897,1017.952793,1962096,120.2787864,31.6531756,120.2796903,31.644343,31.65124754304829,120.2833750932921,31.64241613424529,120.2842786958905,1.0
643,折线,3738, ,2401434729,tertiary,1489.21, ,False,231812405,1983465431,1492.805063,1961528,120.2787864,31.6531756,120.2944427,31.6526742,31.65124754304829,120.2833750932921,31.65076621243092,120.299043511015,1.0
644,折线,2519, ,3303549567,secondary_link,57.0759999999999, ,False,323570340,2405125029,57.152478,1961055,120.2789592,31.6102786,120.2784307,31.6100407,31.60835102317528,120.2835442794802,31.60811256575966,120.28301549825,1.0
645,折线,746, ,3303549567,secondary_link,68.731, ,True,323570331,1762308215,68.762521,1960400,120.2789592,31.6102786,120.2794868,31.6099308,31.60835102317528,120.2835442794802,31.60800377822398,120.2840721204832,0.0
646,折线,4956, ,3028872158,tertiary,171.927, ,False,197060485,2677016057,171.577076,1961971,120.2790704,31.6339622,120.2786084,31.6324766,31.63203483140584,120.2836575779309,31.63054875865437,120.2831952192202,1.0
647,折线,1931, ,3028872158,tertiary,26.142, ,False,197060485,2073512426,26.081156,1960837,120.2790704,31.6339622,120.2791026,31.6341957,31.63203483140584,120.2836575779309,31.63226836324514,120.2836898144496,1.0
648,折线,3869, ,3236776759,tertiary,111.799, ,False,197060523,2073512742,112.017714,1961580,120.2791571,31.6409815,120.2802746,31.6406563,31.63905412848826,120.2837449277359,31.63873014013094,120.2848629948557,1.0
649,折线,2534, ,3236776790,tertiary,426.993, ,False,197060485,2073512426,426.036972,1961061,120.2791816,31.6379674,120.2791026,31.6341957,31.63604010195013,120.283769180198,31.63226836324514,120.2836898144496,1.0
650,折线,1058, ,3236776790,tertiary,320.288, ,False,197060485,2073512742,319.714451,1960512,120.2791816,31.6379674,120.2802746,31.6406563,31.63604010195013,120.283769180198,31.63873014013094,120.2848629948557,1.0
651,折线,2653, ,3303549564,secondary_link,48.88, ,True,323570332,3303549567,48.991854,1961102,120.2794663,31.6103555,120.2789592,31.6102786,31.60842846371374,120.2840516463618,31.60835102317528,120.2835442794802,1.0
652,折线,2732, ,3236789421,tertiary,159.808, ,False,197060485,2073512897,159.459608,1961136,120.2800557,31.64294,120.2796903,31.644343,31.64101355896486,120.2846441716158,31.64241613424529,120.2842786958905,1.0
653,折线,1311, ,3236789427,tertiary,33.114, ,False,197060485,3236789421,33.044151,1960599,120.2801406,31.6426511,120.2800557,31.64294,31.64072475722397,120.2847290931359,31.64101355896486,120.2846441716158,1.0
654,折线,2240, ,3236789427,tertiary,47.6059999999999, ,False,197060485,3035322310,47.496696,1960946,120.2801406,31.6426511,120.2802134,31.6422277,31.64072475722397,120.2847290931359,31.64030144490372,120.2848018966449,1.0
655,折线,972, ,3035322310,tertiary,175.41, ,False,197060485,2073512742,174.994594,1960475,120.2802134,31.6422277,120.2802746,31.6406563,31.64030144490372,120.2848018966449,31.63873014013094,120.2848629948557,1.0
656,折线,4901, ,1750927316,secondary,388.981,凤翔北路,True,164615581,2913949227,388.755941,1961950,120.2804064,31.6147852,120.2828766,31.6175321,31.61285925017367,120.2849926366212,31.6156089930043,120.2874645670878,1.0
657,折线,2767, ,2073511674,primary,112.032,广石西路,False,242682362,2073511665,112.188424,1961148,120.2808835,31.62199,120.2819297,31.6215195,31.62006463705866,120.2854706286789,31.61959531928792,120.2865174117182,1.0
658,折线,4909,yes,1750476192,trunk,298.395,北环路,True,"[163333275, 163333299, 163333287]",1750476211,299.083452,1961953,120.2812563,31.6355243,120.2781557,31.6360065,31.63359930474508,120.2858448137779,31.63407815431857,120.2827426057933,1.0
659,折线,2798, ,1750476183,trunk_link,152.846, ,True,163333236,1750476141,153.171922,1961162,120.2813022,31.6353665,120.2828602,31.6350252,31.63344155829675,120.2858907273098,31.63310205775423,120.2874496655669,1.0
660,折线,4031,yes,1750476183,trunk,621.300999999999,北环路,True,"[163333289, 163333301, 163333309]",1750476080,622.762585,1961633,120.2813022,31.6353665,120.2877916,31.6345715,31.63344155829675,120.2858907273098,31.63265452002587,120.2923846623076,1.0
661,折线,518, ,3236792175,tertiary,231.403, ,False,197060523,2073512742,231.973676,1960308,120.2827187,31.6406371,120.2802746,31.6406563,31.63871371355929,120.2873085583421,31.63873014013094,120.2848629948557,1.0
662,折线,2260, ,3236792175,tertiary,267.235, ,False,197060523,2073512706,267.892479,1960955,120.2827187,31.6406371,120.2855416,31.6406317,31.63871371355929,120.2873085583421,31.63871174061903,120.2901334209398,1.0
663,折线,1441, ,2913949227,secondary,322.273,凤翔北路,True,164615581,2425478444,322.348273,1960648,120.2828766,31.6175321,120.2853829,31.6194912,31.6156089930043,120.2874645670878,31.61757115115524,120.2899727785609,1.0
664,折线,1630, ,2913947812,secondary,442.824,凤翔北路,True,164615580,1750927313,442.59465,1960718,120.2829432,31.617785,120.2800736,31.6146889,31.61586197369103,120.2875312322809,31.61276258434481,120.2846596445072,1.0
665,折线,3304,yes,1750476172,trunk_link,595.656,北环路,True,"[163333272, 163333318, 163333312]",1750476223,597.017578,1961365,120.2833091,31.6352958,120.2771316,31.6362988,31.63337318584033,120.2878988842401,31.63436941338146,120.2817180673924,1.0
666,折线,264, ,1750476172,trunk_link,196.293, ,True,163333241,1750476192,196.757809,1960211,120.2833091,31.6352958,120.2812563,31.6355243,31.63337318584033,120.2878988842401,31.63359930474508,120.2858448137779,1.0
667,折线,72,yes,1749828374,motorway_link,1028.203, ,True,"[163240664, 163240623, 163240639, 163240663]",1749828096,1028.567675,1960128,120.2834467,31.6610866,120.2754191,31.6553487,31.65916349752804,120.2880388031669,31.65341722220539,120.2800065280993,1.0
668,折线,2285,yes,1749828337,motorway_link,474.329, ,True,"[163240659, 163240661, 163240638]",1749828479,475.445366,1960967,120.2840969,31.6609275,120.2890533,31.6614347,31.6590051863034,120.2886894334493,31.65951873246599,120.2936497476118,1.0
669,折线,4996,yes,1749828337,motorway_link,539.925999999999, ,True,"[163240617, 163240634, 163240636]",1749828264,540.949751,1961984,120.2840969,31.6609275,120.2894451,31.6600977,31.6590051863034,120.2886894334493,31.65818231694588,120.2940417733694,1.0
670,折线,2360, ,3237012570,tertiary,38.466, ,False,197060554,3236792165,38.378613,1960992,120.2849523,31.6372912,120.285024,31.6376317,31.63537055652225,120.2895433993342,31.63571114078507,120.2896151807835,1.0
671,折线,2546, ,3236792165,tertiary,337.354, ,False,197060554,2073512706,336.577018,1961064,120.285024,31.6376317,120.2855416,31.6406317,31.63571114078507,120.2896151807835,31.63871174061903,120.2901334209398,1.0
672,折线,3101, ,2425478447,primary,377.44,广石西路,False,242682362,2073511665,377.787084,1961278,120.2852248,31.6196111,120.2819297,31.6215195,31.6176908545779,120.2898145723904,31.61959531928792,120.2865174117182,0.0
673,折线,4714, ,2425478447,secondary,296.95,凤翔北路,True,164615580,2913947812,297.002992,1961884,120.2852248,31.6196111,120.2829432,31.617785,31.6176908545779,120.2898145723904,31.61586197369103,120.2875312322809,0.0
674,折线,3821, ,2425478447,primary,20.046,广石西路,False,242682362,2425478444,20.052445,1961559,120.2852248,31.6196111,120.2853829,31.6194912,31.6176908545779,120.2898145723904,31.61757115115524,120.2899727785609,0.0
675,折线,5139, ,2425478444,secondary,460.101,凤翔北路,True,"[164615585, 164615581]",1762308354,459.910255,1962036,120.2853829,31.6194912,120.2884839,31.622666,31.61757115115524,120.2899727785609,31.6207499822737,120.2930765120014,0.0
676,折线,3325, ,2073512921,tertiary,415.572, ,False,197060554,2073512706,414.569459,1961374,120.2855923,31.6443687,120.2855416,31.6406317,31.64244873297709,120.2901844814568,31.63871174061903,120.2901334209398,1.0
677,折线,44, ,2073512957,tertiary,160.201, ,False,197060554,2073512921,159.814198,1960115,120.2856003,31.6458094,120.2855923,31.6443687,31.64388941142243,120.2901926118476,31.64244873297709,120.2901844814568,1.0
678,折线,3567, ,1750476079,trunk_link,143.423,北环路,True,163333310,3236776739,143.763774,1961474,120.2862833,31.6345674,120.2877851,31.6344274,31.63264846240092,120.2908751598609,31.63251041292106,120.2923781445199,1.0
679,折线,4675, ,1750476079,trunk_link,143.918, ,True,163333253,1750476080,144.261917,1961870,120.2862833,31.6345674,120.2877916,31.6345715,31.63264846240092,120.2908751598609,31.63265452002587,120.2923846623076,1.0
680,折线,2184, ,3237012614,tertiary,172.492, ,False,197060523,2073512706,172.916986,1960931,120.2873637,31.6406272,120.2855416,31.6406317,31.63870957551037,120.2919569363098,31.63871174061903,120.2901334209398,0.0
681,折线,392, ,3237012614,tertiary,311.721, ,False,197060523,2073512667,312.397476,1960257,120.2873637,31.6406272,120.2905537,31.6402288,31.63870957551037,120.2919569363098,31.63831549127285,120.2951496490668,1.0
682,折线,1532,yes,1749828495,motorway_link,390.431, ,True,"[163240663, 163240647]",1749828374,391.367599,1960679,120.2875443,31.6614892,120.2834467,31.6610866,31.65957121881648,120.2921394851413,31.65916349752804,120.2880388031669,1.0
683,折线,3810,yes,1749828495,motorway_link,757.813999999999, ,True,"[163240609, 163240603, 163240646]",1749828264,758.177211,1961554,120.2875443,31.6614892,120.2894451,31.6600977,31.65957121881648,120.2921394851413,31.65818231694588,120.2940417733694,1.0
684,折线,4414,yes,3236776739,trunk_link,135.223,北环路,True,"[163333281, 163333310]",1750476061,135.553467,1961769,120.2877851,31.6344274,120.2892116,31.6344228,31.63251041292106,120.2923781445199,31.63250772226365,120.2938058511099,1.0
685,折线,535,yes,1750476080,trunk_link,136.282, ,True,"[163333226, 163333253]",1750476061,136.599689,1960312,120.2877916,31.6345715,120.2892116,31.6344228,31.63265452002587,120.2923846623076,31.63250772226365,120.2938058511099,1.0
686,折线,5143,yes,1750476080,trunk,875.312999999999,"['天一高架桥', '北环路']",True,"[163244962, 163175370, 163333309, 163244965]",1749850465,877.436724,1962039,120.2877916,31.6345715,120.2970083,31.6350383,31.63265452002587,120.2923846623076,31.63313457859901,120.3016103291474,1.0
687,折线,3852,yes,1750476096,trunk,626.218999999999,北环路,True,"[163333300, 163333302, 163333287]",1750476192,627.6914,1961575,120.2877966,31.6347205,120.2812563,31.6355243,31.6328035250787,120.2923896792858,31.63359930474508,120.2858448137779,1.0
688,折线,5016, ,1750476096,trunk_link,140.277, ,True,163333250,1750476123,140.601512,1961991,120.2877966,31.6347205,120.2863366,31.6349067,31.6328035250787,120.2923896792858,31.63298782693814,120.290928530305,1.0
689,折线,5208, ,2913949236,primary,320.485,广石西路,False,242682362,2425478444,320.781374,1962062,120.2881841,31.6178735,120.2853829,31.6194912,31.61595705401286,120.292776046406,31.61757115115524,120.2899727785609,0.0
690,折线,3142, ,2913949236,primary,138.03,广石西路,False,242682362,606775640,138.156963,1961295,120.2881841,31.6178735,120.28939,31.6171761,31.61595705401286,120.292776046406,31.61526127122898,120.293982917889,1.0
691,折线,1201, ,2913947826,secondary,449.737,凤翔北路,True,"[164615584, 164615580]",2425478447,449.548634,1960562,120.288261,31.622718,120.2852248,31.6196111,31.62080168485782,120.2928534288372,31.6176908545779,120.2898145723904,1.0
692,折线,4439,yes,1749828805,motorway_link,619.833999999999, ,True,"[163240611, 163240646]",1749828495,256.072228,1961780,120.2882832,31.6651737,120.2875443,31.6614892,31.66325654239576,120.2928793146392,31.65957121881648,120.2921394851413,1.0
693,折线,2311, ,1762308355,secondary,11.556,凤翔北路,True,164615584,2913947826,11.557718,1960974,120.2883499,31.6227892,120.288261,31.622718,31.62087300359817,120.2929424096262,31.62080168485782,120.2928534288372,1.0
694,折线,1272, ,2365209416,secondary,1336.81299999999, ,True,"[227889899, 227889901, 360373727]",2365209462,678.93221,1960584,120.2884304,31.5186714,120.2882949,31.5186222,31.51674856579647,120.2930140086474,31.51669917862429,120.29287839053,1.0
695,折线,2641, ,1762308354,primary,248.875,凤翔北路,True,187715542,2073511792,248.660946,1961097,120.2884839,31.622666,120.2899519,31.6245083,31.6207499822737,120.2930765120014,31.62259427970944,120.2945459477803,1.0
