OBJECTID,from_lng_mars,from_lat_mars,to_lng_mars,to_lat_mars,isOK
1962,120.307043,31.565787,120.30733,31.565985,1
1963,120.305241,31.56512082,120.3070117,31.56569917,1
1966,120.315515,31.551484,120.31545,31.55154,1
1967,120.299962,31.537766,120.299517,31.538213,1
1969,120.320544,31.56686,120.320492,31.566904,1
1970,120.3078911,31.54558792,120.299461,31.5383235,1
1971,120.311981,31.548813,120.315396,31.55141,1
1972,120.282559,31.58027,120.28249,31.580202,1
1973,120.286961,31.582069,120.282734,31.580341,1
1974,120.320846,31.566569,120.320594,31.566819,1
1975,120.324913,31.554725,120.324842,31.554681,1
1976,120.3248993,31.55468293,120.3243269,31.55720225,1
1977,120.3248561,31.55448303,120.3267405,31.54924575,1
1978,120.3154972,31.55148619,120.3248561,31.55448303,1
1979,120.324834,31.554652,120.324843,31.554596,1
1980,120.28244,31.580132,120.286351,31.562769,1
1981,120.3086794,31.54617571,120.3119439,31.54872085,1
1982,120.283276,31.576965,120.277952,31.580528,1
1983,120.308068,31.545653,120.308661,31.546115,1
1985,120.307636,31.566504,120.308908,31.572299,1
1987,120.322789,31.563517,120.3232,31.563758,1
1989,120.31543,31.55143,120.315509,31.551467,1
1990,120.305153,31.565124,120.305189,31.565133,1
1992,120.292156,31.585938,120.298532,31.59254,1
1993,120.317596,31.572138,120.317417,31.572833,1
1994,120.320437,31.566958,120.317631,31.572001,1
1995,120.277945,31.58057159,120.2760219,31.58367543,1
1996,120.317459,31.572897,120.322856,31.575012,1
2002,120.3169252,31.58383389,120.3147671,31.58860801,1
2003,120.317024,31.583741,120.31696,31.583767,1
2008,120.317077,31.583775,120.329621,31.586708,1
2011,120.3149739,31.58978903,120.3239776,31.59912252,1
2013,120.3357263,31.57190428,120.3274727,31.56604845,1
2014,120.3244351,31.56423017,120.3275442,31.56594478,1
2015,120.324737,31.564378,120.32486,31.564398,1
2016,120.322297,31.564382,120.320937,31.566473,1
2017,120.320868,31.566376,120.322075,31.564539,1
2018,120.336655,31.572509,120.335654,31.571796,1
2022,120.344163,31.571683,120.343691,31.571994,1
2023,120.330088,31.551088,120.32864,31.549849,1
2024,120.333712,31.55371443,120.3299621,31.55093533,1
2025,120.330391,31.550928,120.333853,31.55366,1
2028,120.285273,31.563952,120.284416,31.564809,1
2029,120.28064,31.590587,120.278139,31.588179,1
2029,120.278278,31.588093,120.28094,31.590679,1
2031,120.284966,31.559235,120.285619,31.561601,1
2031,120.285544,31.561729,120.284806,31.559248,1
2032,120.288247,31.564345,120.289067,31.565783,1
2032,120.288974,31.565856,120.288116,31.564374,1
28001,120.299216,31.579615,120.300361,31.579784,1
28001,120.30035,31.579891,120.299223,31.57972,1
28002,120.300451,31.579801,120.301745,31.58007,1
28002,120.301706,31.580155,120.300448,31.579906,1
28003,120.301864,31.580099,120.302691,31.580307,1
28003,120.302683,31.580392,120.301832,31.580188,1
28004,120.302819,31.580341,120.304158,31.58084,1
28004,120.30404,31.580892,120.302798,31.580417,1
1909001,120.294301,31.576977,120.295256,31.579125,1
1909002,120.294092,31.575286,120.294269,31.57684,1
1909003,120.293857,31.574206,120.29405,31.575042,1
1909004,120.293819,31.573648,120.293854,31.574144,1
1909005,120.295053,31.56996,120.293679,31.572818,1
1960001,120.296561,31.581933,120.297685,31.58282,1
1960002,120.295898,31.580626,120.296448,31.581798,1
1960003,120.295411,31.57947,120.295867,31.580535,1
