OBJECTID,access,bridge,from_,highway,key,lanes,length,maxspeed,name,oneway,osmid,ref,to,tunnel,Shape_Length,from_lat,from_lng,to_lng,to_lat,from_lat_mars,from_lng_mars,to_lat_mars,to_lng_mars
1048, , ,4198794660,primary,0,3,13.741510094773377, ,运河东路,True,"[419888312, 64226375]", ,2300974168, ,13.760161381353948,31.5839457,120.2826782,120.2828065,31.5840022,31.58202139967352,120.28726314412765,31.582078052857764,120.28739153174917
1049, ,yes,4198794901,primary,0,2,902.7650571275997, ,永定桥,True,"[419888354, 419888294, 419888302, 419888342, 419888319]", ,2300974168, ,903.738142671905,31.5812852,120.2906365,120.2828065,31.5840022,31.579371000079227,120.29522743832823,31.582078052857764,120.28739153174917
1050, ,yes,2300975720,primary,0,2,618.2364611017787, ,蓉湖大桥,True,"[221041736, 221041165]", ,4198794943, ,618.330981354753,31.5877453,120.2779857,120.2826245,31.584015,31.585816021880866,120.2825683663963,31.582090640202196,120.28720941563775
1051, ,viaduct,2392676457,primary,0,"['3', '2']",804.3029957289923, ,蓉湖路高架,True,"[244012024, 221042335]", ,2300975720, ,805.3268334863554,31.5913248,120.270607,120.2779857,31.587745299999998,31.58938901817941,120.27518762470245,31.585816021880863,120.2825683663963
1052, , ,2301004250,primary,0,3,28.09655773557948, ,盛岸路,True,221044897, ,2301004267, ,28.13304662686956,31.593765500000003,120.2663948,120.2661362,31.593889299999997,31.59182685480862,120.27097530482084,31.59195049843803,120.27071671995496
1054, , ,2869985705,secondary,0,2; 4,296.7011524186421,40,古华山路,False,235251058, ,2301005010, ,297.0748882904044,31.5891064,120.2658432,120.2631283,31.590437100000003,31.587167230517483,120.2704233167997,31.58849647157617,120.26770878851397
1055, , ,2301005011,secondary,0,2; 4,32.354184676293734,40,古华山路,False,235251058, ,2301005010, ,32.39444581439305,31.5905835,120.2628331,120.2631283,31.590437100000003,31.588642729111772,120.2674136485451,31.58849647157617,120.26770878851397
1056, , ,4198794840,secondary,0, ,12.00586069646348, ,龙光路,False,221046413, ,2301014007, ,12.026812728827913,31.5825055,120.2733645,120.2732473,31.582464399999996,31.58057159395262,120.27794498519924,31.580530390046707,120.27782774895212
1057, , ,2301014007,secondary,0,2; 4,47.82654479763706,40,古华山路,True,47985656, ,3021883051, ,47.72987931596405,31.5824644,120.2732473,120.2733907,31.582052,31.58053039004671,120.27782774895212,31.58011809392711,120.27797115355526
1058, , ,2433333058,secondary,0,2; 4,391.2353368898592,40,古华山路,True,47985656, ,2301014007, ,390.73117970943656,31.5855403,120.2713434,120.2732473,31.582464399999996,31.5836048500574,120.27592366141418,31.580530390046707,120.27782774895212
1059, , ,2877226460,residential,0, ,308.00096888869183, ,丽新路,False,326041064, ,2301024307, ,307.53412544093015,31.5970492,120.2765768,120.2779539,31.5945483,31.59511886821527,120.28115965020112,31.59261926037902,120.28253713749373
1060, ,yes,2301024314,primary,0,2,609.749585168881, ,运河西路,True,"[244132057, 244132060, 244132061]", ,2468508128, ,608.7813984471477,31.5927091,120.275907,120.2783369,31.5877243,31.590777966636846,120.28048921027082,31.58579538258635,120.28291973055465
1061, , ,2468510453,primary,0,2,747.0801122435784, ,运河西路,True,244132061, ,2301024314, ,747.3102286232199,31.5971715,120.2700286,120.275907,31.5927091,31.595235486555293,120.27460963823384,31.590777966636846,120.28048921027082
1062, , ,3240373546,tertiary,0, ,34.912340266536866, ,北塘大街,False,48051052, ,2301024321, ,34.927493594651686,31.5863776,120.290465,120.2907473,31.586579200000003,31.584463408374106,120.29505622083957,31.584665411312603,120.2953387963037
1063, , ,2455096658,tertiary,0, ,742.7317787400414, ,北塘大街,False,48051052, ,2301024327, ,742.946592125245,31.5980209,120.2710774,120.2769078,31.593557300000004,31.5960857259234,120.27565868465916,31.591627171855578,120.28149048752009
1064, , ,3025519881,tertiary,0, ,262.11655491055086, ,北塘大街,False,48051052, ,2301025577, ,262.65473952069885,31.586149100000004,120.28914,120.2864944,31.586673100000002,31.584233077871687,120.29373002405231,31.584753610685176,120.29108229248256
1065, , ,2301025580,tertiary,0, ,34.801314617380854, ,北塘大街,False,48051052, ,2301025577, ,34.83209345795256,31.5868511,120.2861922,120.2864944,31.586673100000002,31.58493123240078,120.29077987428026,31.584753610685176,120.29108229248256
1066, , ,3052999738,primary,0,2,136.91920962309902, ,春申路,True,147866737, ,2301025581, ,136.88370204185796,31.5895346,120.28915829999998,120.2881966,31.5886153,31.58761875088576,120.29374863176328,31.586698120111578,120.2927860335149
1069, , ,2384971930,secondary,0, ,161.85268934038578, ,建筑路,False,227772217, ,2301131148, ,162.22001056147366,31.5516815,120.2831316,120.2848062,31.551968300000002,31.549755543434998,120.2877140618529,31.550044393509665,120.2893898403421
1070, , ,2301131148,secondary,0,2,271.50879171970564, ,红星路,True,"[264083432, 232721806]", ,2410509938, ,270.8991594003096,31.5519683,120.2848062,120.2852646,31.549571899999997,31.550044393509662,120.2893898403421,31.547648349780527,120.28984836736501
1071, , ,2697574066,secondary,0, ,14.123380579196196, ,建筑东路,False,221186307, ,2301131148, ,14.155617627576827,31.5519882,120.2849534,120.2848062,31.551968300000002,31.55006447719779,120.28953714825175,31.550044393509665,120.2893898403421
1072, , ,2301141055,secondary,0, ,33.23946939729911, ,中南西路,False,222409393, ,2301141053, ,33.32149346825512,31.5393182,120.2659101,120.2662608,31.539313699999997,31.537375471555677,120.27048593302763,31.537371187018596,120.27083662382488
1073, ,yes,2313809294,trunk,0,2,332.553577611461, ,蠡湖大道,True,"[165341345, 165341347, 165341341]", ,2301141053, ,331.7687176653138,31.5363397,120.2665487,120.2662608,31.539313699999997,31.534397056511974,120.27112426506422,31.537371187018596,120.27083662382488
1075, ,yes,2697548293,primary,0, ,593.938984640779, ,"['梁清路', '梁溪大桥']",False,"[245936324, 64232215]", ,2301225251, ,593.9957911454121,31.5648453,120.27694309999998,120.2814001,31.5685382,31.56291365257398,120.28152333103854,31.566611539791,120.28598292619168
1076, , ,2301244385,residential,0, ,286.5855429401169, ,槐树巷,True,221072929, ,2301244387, ,287.12192411288436,31.5733252,120.3039372,120.3011014,31.5725772,31.571431203309988,120.30854217134872,31.570678435361085,120.30570277785266
1077, , ,2301244385,secondary,0,3,72.88166594969815,40,解放南路,True,221059607, ,2301244391, ,72.72989178013177,31.5733252,120.3039372,120.3037316,31.572693599999997,31.571431203309988,120.30854217134872,31.57079921703327,120.30833625472212
1078, , ,4198794416,secondary,0,3,96.48429528087186,40,解放南路,True,221059607, ,2301244385, ,96.27319913569376,31.5741709,120.30416509999998,120.3039372,31.5733252,31.572277340582293,120.30877043599641,31.571431203309988,120.30854217134872
1079, , ,2301244387,residential,0, ,212.5008938890024, ,新开河路,True,222608238, ,2315603806, ,212.81002467793945,31.5725772,120.3011014,120.29910490000002,31.5717331,31.570678435361085,120.30570277785266,31.569831053210855,120.30370383760017
1080, , ,2301249630,residential,0, ,165.4279270202595, ,槐古路,False,220926626, ,2301244401, ,165.04943203452353,31.574868100000003,120.3064504,120.3067531,31.573402899999998,31.572978502439337,120.31105878248441,31.57151374003248,120.31136175961247
1081, , ,3021523179,residential,0, ,192.81810764281946, ,槐古路,False,220926626, ,2301244401, ,192.37118418993228,31.5716896,120.3064588,120.3067531,31.573402899999998,31.569799822356817,120.31106691910047,31.57151374003248,120.31136175961247
1082, , ,2301249625,residential,0, ,82.15499861234221, ,熙春街,False,221073285, ,2301249616, ,82.02496767570909,31.581294300000003,120.3061652,120.3065259,31.5806226,31.579404564782465,120.31077375899301,31.57873345490695,120.31113488017247
1083, , ,2309167319,residential,0, ,37.29887357071896, ,熙春街,False,221073285, ,2301249616, ,37.35772683408704,31.5804811,120.3061689,120.3065259,31.5806226,31.578591328824608,120.31077739363378,31.57873345490695,120.31113488017247
1084, , ,2305949751,residential,0, ,114.272774538065, ,绿塔路,False,220925238, ,2301249620, ,114.40211509106892,31.5798227,120.3041208,120.3051458,31.580101399999997,31.57792938628423,120.30872656729686,31.578209847560153,120.30975291614826
1085, , ,2569177589,residential,0, ,28.99092457169817, ,熙春街,False,221073285, ,2301249620, ,29.04011425825232,31.5802035,120.3054274,120.3051458,31.580101399999997,31.578312435965724,120.31003489288926,31.578209847560153,120.30975291614826
1086, , ,2309167293,residential,0, ,31.59049076058765, ,绿塔路,False,220925238, ,2301249620, ,31.58123694179489,31.579888399999994,120.3053664,120.3051458,31.580101399999997,31.577997214493283,120.30997378582738,31.578209847560153,120.30975291614826
1087, , ,2301249635,residential,0, ,113.06248290802229, ,万寿里,False,221073283, ,2301249622, ,113.27164183555814,31.5786914,120.3059994,120.3048815,31.578340700000002,31.576801239810337,120.31060751472819,31.57644860024371,120.30948812028642
1088, , ,2301249622,secondary,0,3,12.23268000822596,40,解放南路,True,47687414, ,3148427953, ,12.207616397005472,31.5783407,120.3048815,120.3049173,31.578235,31.576448600243708,120.30948812028642,31.576342955573402,120.30952395763352
1089, , ,2305949754,secondary,0,3,84.48657489256937,40,解放南路,True,47687414, ,2301249622, ,84.33213698020491,31.5790517,120.304569,120.3048815,31.578340700000002,31.577159106182243,120.3091752771736,31.57644860024371,120.30948812028642
1090, , ,2523854801,secondary,0,3,31.112761459753145,40,解放南路,True,47687414, ,2301249623, ,31.049014496747127,31.5754359,120.3046094,120.304517,31.5751674,31.57354317082922,120.30921541706921,31.573274497716646,120.3091228746021
1091, , ,2569177584,secondary,0, ,118.087695495978, ,人民东路,False,147964620, ,2301249625, ,118.27811086445921,31.5808549,120.3050303,120.3061652,31.581294300000003,31.578963189467313,120.30963733082093,31.579404564782465,120.31077375899301
1092, , ,2301259365,residential,0, ,142.14916650038964, ,长庆路,False,302538386, ,2301249625, ,142.11153395157632,31.582218800000003,120.3052014,120.3061652,31.581294300000003,31.58032745241839,120.3098087715752,31.579404564782465,120.31077375899301
1093, , ,2309167290,residential,0, ,3.485565733601408, ,绿塔路,False,220925238, ,2301249635, ,3.480400418363495,31.578662,120.3060122,120.3059994,31.5786914,31.576771860310405,120.31062032910444,31.576801239810337,120.31060751472819
1094, , ,2530843183,residential,0, ,29.717001040257358, ,绿塔路,False,220925238, ,2301249635, ,29.666019816176252,31.5789393,120.3058831,120.3059994,31.5786914,31.57704895257897,120.31049108260025,31.576801239810337,120.31060751472819
1095, , ,2301259380,service,0, ,262.6792754174146, ,长庆路,False,221073668, ,2301259365, ,263.24427243368456,31.5825357,120.302532,120.3052014,31.582218800000003,31.5806398569542,120.30713599438553,31.58032745241839,120.3098087715752
1096, , ,2531706168,residential,0, ,9.822032832615854, ,金钩桥街,False,246088569, ,2301327797, ,9.826126125009619,31.561691600000003,120.3074337,120.3073551,31.561749199999998,31.559802829124635,120.31204226238037,31.55986029593631,120.31196356130685
1097, , ,2534641370,residential,0, ,221.1890450432585, ,金钩桥街,False,246088569, ,2301327797, ,221.13336850725483,31.5632279,120.30579579999998,120.3073551,31.561749199999998,31.561336398021904,120.31040231063166,31.55986029593631,120.31196356130685
1098, ,yes,2301327819,residential,0, ,27.35619781939619, ,金钩桥街,False,"[222607877, 222607879]", ,2301327797, ,27.35841613851641,31.5615784,120.3071473,120.3073551,31.561749199999998,31.559689119957085,120.31175546677505,31.55986029593631,120.31196356130685
1099, , ,2301327799,secondary,0,3,325.977024375396, ,永乐路,True,43316198, ,4198794300, ,325.9757334243233,31.5636354,120.305419,120.3030123,31.561574600000004,31.561743279510246,120.3100250510558,31.55967824408669,120.30761508561463
1100, , ,2534641370,residential,0, ,57.6858340066199, ,金钩桥街,False,246088569, ,2301327799, ,57.653488788850524,31.5632279,120.30579579999998,120.305419,31.5636354,31.561336398021904,120.31040231063166,31.561743279510246,120.3100250510558
1101, , ,2301327837,residential,0, ,203.68374474491603, ,金钩桥街,False,246088569, ,2301327799, ,203.57771873911116,31.5650641,120.3040739,120.305419,31.5636354,31.56316978798656,120.30867833293631,31.561743279510246,120.3100250510558
1102, , ,2301327833,residential,0, ,326.9294481962612, ,金钩桥街,False,221078244, ,2301327819, ,326.96742527587605,31.5595462,120.30465420000002,120.3071473,31.5615784,31.557652462636373,120.30925890313178,31.559689119957085,120.31175546677505
1103, , ,2301327837,residential,0, ,213.35485372086026, ,金钩桥街,False,246088569, ,2301327820, ,213.39780252384537,31.5650641,120.3040739,120.3024206,31.566366100000003,31.56316978798656,120.30867833293631,31.56446910400692,120.30702305998443
1104, ,yes,2345437665,secondary,0,2,100.3642442009606, ,通扬北路,True,"[225790153, 225790150]", ,2301327829, ,100.12541290383804,31.5668627,120.3005254,120.30063529999998,31.565965000000002,31.56496262079586,120.30512559149375,31.564065037205204,120.30523554568302
1105, , ,3240081966,residential,0, ,196.44758444784995, ,金钩桥街,False,221078244, ,2301327833, ,196.47146156645343,31.5583262,120.30315459999998,120.30465420000002,31.5595462,31.556429831082223,120.30775728426997,31.557652462636373,120.30925890313178
1106, , ,2303462487,secondary,0,2,189.2791568432943, ,南长街,True,146661801, ,2301327842, ,189.25424878933538,31.5655811,120.3048824,120.3035144,31.5668169,31.563688199990317,120.30948791962611,31.56492176595295,120.30811827156361
1107, , ,2310701389,secondary,0, ,34.17715110957568, ,建筑东路,False,221186307, ,2301368808, ,34.25561352490409,31.5526699,120.2897309,120.2893761,31.552614600000002,31.55075247560988,120.29431855773828,31.55069668582374,120.29396344075897
1108, , ,2310701395,secondary,0, ,38.40522526612849, ,建筑东路,False,221186307, ,2301368808, ,38.493366102818726,31.5525525,120.2889774,120.2893761,31.552614600000002,31.5506340394743,120.29356438946381,31.55069668582374,120.29396344075897
1109, ,yes,2310701389,secondary,0, ,44.780748755246925, ,"['盛新大桥', '建筑东路']",False,"[156159626, 221186307]", ,2301368820, ,44.873598488794116,31.5526699,120.2897309,120.290185,31.5527798,31.55075247560988,120.29431855773828,31.550863010741875,120.29477307274696
