OBJECTID,access,bridge,from_,highway,key,lanes,length,maxspeed,name,oneway,osmid,ref,to,tunnel,Shape_Length
1014, , ,2300008505,primary,0,3,77.2869780838015, ,运河东路,True,223848638, ,2447814584, ,77.100551226339590
1015, , ,3027736275,primary,0,3,375.96568627169063, ,运河东路,True,223848638, ,2300008505, ,375.172125593618660
1016, ,yes,4763018953,secondary,0,2,260.85852514092375, ,"['莲蓉桥', '北大街']",False,"[220936264, 47701315]", ,2300043576, ,260.810358641061730
1017, , ,2300046698,secondary,0,2,51.38734886469936, ,北大街,False,220936649, ,2300043576, ,51.306050274475815
1018, , ,2301024321,tertiary,0, ,52.356209590028556, ,北塘大街,False,48051052, ,2300043576, ,52.439750765033125
1019, , ,2300046697,secondary,0,2,165.59503815141017, ,北大街,False,220936649, ,2300046696, ,165.250788369792900
1020, , ,2300046698,secondary,0,2,118.0018015580978, ,北大街,False,220936649, ,2300046696, ,117.716173582687620
1021, , ,2305246945,tertiary,0, ,48.83170777478821, ,向阳路,False,220973777, ,2300376163, ,48.830834069862206
1022, , ,2305246952,tertiary,0, ,59.41921233957872, ,羊腰湾路,False,221497404, ,2300376163, ,59.311972273122414
1023, , ,2300376164,tertiary,0, ,76.29265534600185, ,向阳路,False,220973777, ,2300376163, ,76.280860612831958
1024, , ,2300376164,secondary,0,3,72.5345220966554, ,永乐东路,True,146661812, ,2315598362, ,72.584387116246035
1025, , ,3108920420,tertiary,0, ,206.70450380161668, ,向阳南路,False,232143045, ,2300376164, ,206.621889484919110
1026, , ,2308337111,secondary,0,3,188.88243438146992, ,永乐东路,True,146661812, ,2300376164, ,189.159185383417650
1027, , ,2447809117,residential,0, ,454.8745719693387, ,棚下街,False,"[221165659, 221351102]", ,2300381106, ,453.889402076714020
1028, , ,2300649753,primary,0,2,528.1896441414949, ,运河西路,True,221227661, ,2300649772, ,527.976120610514390
1029, , ,2313826384,primary,0,2,331.6753390679161, ,运河西路,True,221227661, ,2300649753, ,331.501516339928910
1030, , ,2300649757,primary,0,2,201.50734613245027, ,运河西路,True,221227661, ,2310684934, ,201.424977076687870
1031, , ,2310701391,primary,0,2,412.72529179961157, ,运河西路,True,221227661, ,2300649757, ,412.642801711587990
1032, , ,4198794362,secondary_link,0, ,17.278770253299562, ,清宁桥北匝道,False,238146462, ,2300649758, ,17.277921065658600
1033, , ,2300649758,primary,0,2,162.7217399537813, ,运河西路,True,221227661, ,2313826384, ,162.615163070286370
1034, , ,4198750357,secondary_link,0, ,10.035353257800683, ,清宁桥北匝道,False,238146462, ,2300649758, ,10.040894182939336
1035, , ,2364353637,primary,0,2,227.67123652262597, ,运河西路,True,221227661, ,2300649758, ,227.574195298059640
1037, , ,2300649772,primary,0,2,144.8728691138496, ,运河西路,True,221227661, ,2300649766, ,144.814899522576470
1046, , ,2869994322,secondary,0, ,302.0305837270355, ,通惠西路,False,221036465, ,2300965078, ,301.983363405289200
1047, , ,2300982514,secondary,0, ,25.566025489026362, ,通惠西路,False,221036465, ,2300965078, ,25.570994507405615
1048, , ,4198794660,primary,0,3,13.741510094773378, ,运河东路,True,"[419888312, 64226375]", ,2300974168, ,13.760161381353949
1049, ,yes,4198794901,primary,0,2,902.7650571275996, ,永定桥,True,"[419888354, 419888294, 419888302, 419888342, 419888319]", ,2300974168, ,903.738142671905050
1050, ,yes,2300975720,primary,0,2,618.2364611017786, ,蓉湖大桥,True,"[221041736, 221041165]", ,4198794943, ,618.330981354753020
1051, ,viaduct,2392676457,primary,0,"['3', '2']",804.3029957289924, ,蓉湖路高架,True,"[244012024, 221042335]", ,2300975720, ,805.326833486355550
1052, , ,2301004250,primary,0,3,28.096557735579474, ,盛岸路,True,221044897, ,2301004267, ,28.133046626869561
1054, , ,2869985705,secondary,0,2; 4,296.70115241864215,40,古华山路,False,235251058, ,2301005010, ,297.074888290404430
1055, , ,2301005011,secondary,0,2; 4,32.35418467629373,40,古华山路,False,235251058, ,2301005010, ,32.394445814393059
1056, , ,4198794840,secondary,0, ,12.005860696463479, ,龙光路,False,221046413, ,2301014007, ,12.026812728827913
1057, , ,2301014007,secondary,0,2; 4,47.82654479763706,40,古华山路,True,47985656, ,3021883051, ,47.729879315964048
1058, , ,2433333058,secondary,0,2; 4,391.23533688985924,40,古华山路,True,47985656, ,2301014007, ,390.731179709436560
1059, , ,2877226460,residential,0, ,308.0009688886918, ,丽新路,False,326041064, ,2301024307, ,307.534125440930150
1060, ,yes,2301024314,primary,0,2,609.749585168881, ,运河西路,True,"[244132057, 244132060, 244132061]", ,2468508128, ,608.781398447147810
1061, , ,2468510453,primary,0,2,747.0801122435784, ,运河西路,True,244132061, ,2301024314, ,747.310228623219810
1062, , ,3240373546,tertiary,0, ,34.912340266536866, ,北塘大街,False,48051052, ,2301024321, ,34.927493594651693
1063, , ,2455096658,tertiary,0, ,742.7317787400414, ,北塘大街,False,48051052, ,2301024327, ,742.946592125245160
1064, , ,3025519881,tertiary,0, ,262.11655491055086, ,北塘大街,False,48051052, ,2301025577, ,262.654739520698850
1065, , ,2301025580,tertiary,0, ,34.80131461738085, ,北塘大街,False,48051052, ,2301025577, ,34.832093457952553
1066, , ,3052999738,primary,0,2,136.91920962309902, ,春申路,True,147866737, ,2301025581, ,136.883702041857960
1069, , ,2384971930,secondary,0, ,161.85268934038578, ,建筑路,False,227772217, ,2301131148, ,162.220010561473660
1070, , ,2301131148,secondary,0,2,271.50879171970564, ,红星路,True,"[264083432, 232721806]", ,2410509938, ,270.899159400309600
1071, , ,2697574066,secondary,0, ,14.123380579196196, ,建筑东路,False,221186307, ,2301131148, ,14.155617627576827
1072, , ,2301141055,secondary,0, ,33.23946939729911, ,中南西路,False,222409393, ,2301141053, ,33.321493468255120
1073, ,yes,2313809294,trunk,0,2,332.553577611461, ,蠡湖大道,True,"[165341345, 165341347, 165341341]", ,2301141053, ,331.768717665313770
1075, ,yes,2697548293,primary,0, ,593.938984640779, ,"['梁清路', '梁溪大桥']",False,"[245936324, 64232215]", ,2301225251, ,593.995791145412110
1076, , ,2301244385,residential,0, ,286.5855429401169, ,槐树巷,True,221072929, ,2301244387, ,287.121924112884410
1077, , ,2301244385,secondary,0,3,72.88166594969815,40,解放南路,True,221059607, ,2301244391, ,72.729891780131766
1078, , ,4198794416,secondary,0,3,96.48429528087188,40,解放南路,True,221059607, ,2301244385, ,96.273199135693773
1079, , ,2301244387,residential,0, ,212.50089388900233, ,新开河路,True,222608238, ,2315603806, ,212.810024677939400
1080, , ,2301249630,residential,0, ,165.42792702025946, ,槐古路,False,220926626, ,2301244401, ,165.049432034523530
1081, , ,3021523179,residential,0, ,192.81810764281943, ,槐古路,False,220926626, ,2301244401, ,192.371184189932280
1082, , ,2301249625,residential,0, ,82.1549986123422, ,熙春街,False,221073285, ,2301249616, ,82.024967675709092
1083, , ,2309167319,residential,0, ,37.29887357071896, ,熙春街,False,221073285, ,2301249616, ,37.357726834087039
1084, , ,2305949751,residential,0, ,114.272774538065, ,绿塔路,False,220925238, ,2301249620, ,114.402115091068910
1085, , ,2569177589,residential,0, ,28.990924571698176, ,熙春街,False,221073285, ,2301249620, ,29.040114258252313
1086, , ,2309167293,residential,0, ,31.590490760587656, ,绿塔路,False,220925238, ,2301249620, ,31.581236941794888
1087, , ,2301249635,residential,0, ,113.06248290802232, ,万寿里,False,221073283, ,2301249622, ,113.271641835558140
1088, , ,2301249622,secondary,0,3,12.23268000822596,40,解放南路,True,47687414, ,3148427953, ,12.207616397005472
1089, , ,2305949754,secondary,0,3,84.48657489256938,40,解放南路,True,47687414, ,2301249622, ,84.332136980204893
1090, , ,2523854801,secondary,0,3,31.112761459753145,40,解放南路,True,47687414, ,2301249623, ,31.049014496747130
1091, , ,2569177584,secondary,0, ,118.087695495978, ,人民东路,False,147964620, ,2301249625, ,118.278110864459240
1092, , ,2301259365,residential,0, ,142.14916650038964, ,长庆路,False,302538386, ,2301249625, ,142.111533951576290
1093, , ,2309167290,residential,0, ,3.485565733601408, ,绿塔路,False,220925238, ,2301249635, ,3.480400418363495
1094, , ,2530843183,residential,0, ,29.717001040257365, ,绿塔路,False,220925238, ,2301249635, ,29.666019816176256
1095, , ,2301259380,service,0, ,262.6792754174146, ,长庆路,False,221073668, ,2301259365, ,263.244272433684610
1096, , ,2531706168,residential,0, ,9.822032832615854, ,金钩桥街,False,246088569, ,2301327797, ,9.826126125009619
1097, , ,2534641370,residential,0, ,221.1890450432585, ,金钩桥街,False,246088569, ,2301327797, ,221.133368507254770
1098, ,yes,2301327819,residential,0, ,27.35619781939619, ,金钩桥街,False,"[222607877, 222607879]", ,2301327797, ,27.358416138516404
1099, , ,2301327799,secondary,0,3,325.97702437539596, ,永乐路,True,43316198, ,4198794300, ,325.975733424323380
1100, , ,2534641370,residential,0, ,57.6858340066199, ,金钩桥街,False,246088569, ,2301327799, ,57.653488788850531
1101, , ,2301327837,residential,0, ,203.68374474491605, ,金钩桥街,False,246088569, ,2301327799, ,203.577718739111220
1102, , ,2301327833,residential,0, ,326.9294481962612, ,金钩桥街,False,221078244, ,2301327819, ,326.967425275876050
1103, , ,2301327837,residential,0, ,213.35485372086023, ,金钩桥街,False,246088569, ,2301327820, ,213.397802523845370
1104, ,yes,2345437665,secondary,0,2,100.3642442009606, ,通扬北路,True,"[225790153, 225790150]", ,2301327829, ,100.125412903838050
1105, , ,3240081966,residential,0, ,196.44758444784995, ,金钩桥街,False,221078244, ,2301327833, ,196.471461566453430
1106, , ,2303462487,secondary,0,2,189.27915684329432, ,南长街,True,146661801, ,2301327842, ,189.254248789335380
1107, , ,2310701389,secondary,0, ,34.17715110957568, ,建筑东路,False,221186307, ,2301368808, ,34.255613524904092
1108, , ,2310701395,secondary,0, ,38.40522526612851, ,建筑东路,False,221186307, ,2301368808, ,38.493366102818740
1109, ,yes,2310701389,secondary,0, ,44.78074875524693, ,"['盛新大桥', '建筑东路']",False,"[156159626, 221186307]", ,2301368820, ,44.873598488794123
1110, , ,2301368836,primary,0,2,193.13945784064992, ,运河西路,True,221227661, ,2310701391, ,193.097317831515110
1111, , ,2310704715,primary,0,2,349.702600694393, ,运河西路,True,221227661, ,2301368836, ,349.495877662373350
1112, , ,2302169024,tertiary,0, ,289.8854300212372, ,香榭街,False,221161255, ,2302169011, ,290.155061547274040
1113, , ,2302169031,residential,0, ,596.3282190838136, ,棉花巷,False,221161253, ,2302169011, ,597.141530585899770
1114, , ,2302169032,residential,0, ,314.17876376836153, ,五里街,False,221161254, ,2302169011, ,314.195058960253160
1115, , ,2302169015,tertiary,0, ,303.5389721131403, ,香榭街,False,221161255, ,2302169011, ,302.980609796084930
1116, , ,2302169015,secondary,0,2,37.873883518391416,40,人民西路,True,248957978, ,2302169687, ,37.959045449057967
1117, , ,2447814589,secondary,0,2,88.12986406779594,40,人民西路,True,248957978, ,2302169015, ,88.283096765549701
1118, , ,2383825836,residential,0, ,239.80893092924026, ,迎龙路,False,221161252, ,2302169024, ,240.185954600233170
1119, , ,2302169032,primary,0,3,303.0798791862849, ,运河东路,True,419888312, ,2306102018, ,303.564163790621650
1120, , ,2857775757,primary,0,3,47.102709964571005, ,运河东路,True,419888312, ,2302169032, ,47.187106367682915
1121, ,yes,2302169687,secondary,0,2,177.89337400671906,40,人民西路,True,"[248957977, 248957978, 180867668]", ,2447813791, ,178.316946090120130
1122, , ,2302215682,secondary,0, ,293.7931066726872, ,学前西路,False,221166547, ,2302172965, ,293.716225107877280
1123, , ,2302172967,secondary,0, ,17.959114118668687, ,学前西路,False,221166547, ,2302172965, ,17.983332623881342
1124, , ,3027736240,primary,0, ,118.68147918076316, ,五爱路,False,221071487, ,2302172966, ,118.497574396245620
1125, , ,2302172968,primary,0, ,15.787565403456302, ,五爱路,False,221071487, ,2302172966, ,15.767387376430976
1126, ,yes,2302212554,secondary,0, ,210.28319856091366, ,学前西路,False,"[221166547, 245137100, 245137101]", ,2302172967, ,210.579064270091070
1127, , ,2302212550,residential,0, ,17.09417839899794, ,棚下街,False,221165659, ,2302172970, ,17.096865651102455
1128, , ,2302177320,secondary,0,2,52.753096575237194,40,人民西路,True,248957978, ,2302177325, ,52.840445600472194
1129, ,yes,3021883051,secondary,0,"['2; 4', '2']",653.5196616476624,40,"['古华山路', '人民西路']",True,"[47985656, 248957978, 180867670]", ,2302177320, ,653.972521283212130
1130, , ,2302177325,secondary,0,2,62.66227559303064,40,人民西路,True,248957978, ,2447814589, ,62.759003707591056
1131, , ,2302177333,primary,0,3,48.913218490090806, ,运河东路,True,223848638, ,2302177331, ,48.835340910561179
1132, , ,2857769962,primary,0,3,404.15268441235, ,运河东路,True,223848638, ,2302177333, ,403.296865046379200
1133, , ,2302212551,residential,0, ,197.41827139637647, ,棚下街,False,221165659, ,2302212550, ,197.512178894329400
1134, , ,2524226039,residential,0, ,55.24247029530198, ,棚下街,False,221165659, ,2302212551, ,55.186811630839784
1135, , ,2556637596,residential,0, ,23.304666640862067, ,振新路,False,299285376, ,2302212554, ,23.271751289749115
1136, , ,2302213244,residential,0, ,362.00451411674453, ,振新路,False,299285376, ,2302212554, ,361.811360727380990
1137, , ,2697574074,residential,0, ,14.879141560512553, ,振新路,False,299285376, ,2302213244, ,14.895344985307753
1138, , ,2515936892,secondary,0, ,199.97302831020517, ,健康路,True,264083433, ,2302213244, ,199.758694210995770
1139, , ,2302224138,tertiary,0, ,259.4773875041351, ,健康路,False,146661804, ,2302215681, ,259.686681990434070
1140, , ,2302221689,secondary,0, ,33.17663980761079, ,学前西路,False,221166547, ,2302215682, ,33.126424014733416
1141, , ,2302220387,secondary,0, ,79.71631829806384, ,湖滨路,True,221166545, ,2409555371, ,79.525550251738849
1142, , ,2302220394,secondary,0, ,97.45414302978327, ,湖滨路,True,221166545, ,2302220387, ,97.341420680511661
1143, , ,2302230333,secondary,0, ,352.01270921452306, ,湖滨路,False,245936328, ,2302220394, ,351.860179374290340
1144, ,yes,2302221689,secondary,0,2,839.9076932725848, ,开源大桥,True,"[221166546, 221166771, 221166085]", ,2302220398, ,838.980141923205790
1145, , ,2302224143,tertiary,0, ,38.270520403882585, ,健康路,False,146661804, ,2302224138, ,38.357602444768823
1146, , ,2302224142,primary,0,3,158.96404452911656, ,运河东路,True,223848638, ,2305306727, ,158.896702262975990
1147, , ,2302224148,primary,0,3,33.88476849997315, ,运河东路,True,223848638, ,2302224142, ,33.880864501504917
1148, , ,2327083440,primary,0,4,294.3113149554539, ,运河西路,False,223848720, ,2302228983, ,294.168123841768080
1149, ,yes,2302243853,secondary,0,2,1050.6131005428037, ,北桥,True,"[334442768, 221167232, 221168669]", ,2302228984, ,1048.096365960386300
1150, , ,2697548316,secondary,0, ,61.14755732097701, ,湖滨路,False,245936328, ,2302230333, ,61.119507890195933
1151, ,yes,2384971930,secondary,0, ,348.81250403104144, ,"['建筑路', '尺马渚桥']",False,"[64234192, 227772217, 227772218]", ,2302243853, ,349.580067315711740
1152, , ,2302243873,secondary,0, ,21.723002676587868, ,建筑路,False,64234192, ,2302243853, ,21.769862163737585
1153, , ,2429841403,secondary,0,2,448.88770516940576, ,湖滨路,True,334442768, ,2302243853, ,447.807393301716960
1154, , ,2302243856,secondary,0, ,15.689641983368373, ,湖滨路,True,221169221, ,2302243860, ,15.651669288088945
1155, , ,2302243856,primary,0,3,549.6008952447254, ,太湖大道,True,222090109, ,2414155592, ,550.950158710932440
1156, , ,2414152439,secondary,0, ,294.7935191749276, ,湖滨路,True,221169221, ,2302243856, ,294.080640087563100
1157, , ,2302243860,secondary,0, ,166.94783755283794, ,湖滨路,True,221169221, ,2461167006, ,166.543584559212520
1158, , ,2302243863,secondary,0,2,17.434033318538635, ,中南路,True,398360074, ,2302243867, ,17.476937224346262
1159, , ,2302243875,secondary,0, ,124.4613486196898, ,湖滨路,True,221169221, ,2302243863, ,124.241526649471240
1160, , ,2302243867,secondary,0,2,579.155232128333, ,中南路,True,398360074, ,2409650399, ,580.573621530160270
1161, , ,2436267799,secondary,0,2,962.5099425964202, ,五湖大道,True,221169222, ,2302243867, ,960.646164525052090
1162, , ,4220614553,secondary,0, ,271.82519536631673, ,建筑路,False,64234192, ,2302243873, ,272.484699041452810
1163, , ,2302243873,secondary,0, ,537.8218253169989, ,湖滨路,True,221169221, ,2414152439, ,536.524553493872420
1164, , ,4220614548,secondary,0, ,161.70895437382939, ,湖滨路,True,221169221, ,2302243873, ,161.322808915859810
1165, , ,2461167006,secondary,0, ,112.07683804123386, ,湖滨路,True,221169221, ,2302243875, ,111.809939756191740
1166, , ,2302256000,residential,0, ,446.21392328266563, ,崇宁弄,False,221170268, ,2302255934, ,445.182621002042990
1167, , ,3017317253,secondary,0,3,68.81720439133929, ,学前东路,True,147964625, ,2302257651, ,68.963881082738098
1168, , ,2990493594,secondary,0, ,88.68930866933233, ,中山路,False,43316199, ,2302257657, ,88.677666905025433
1169, , ,2302262892,residential,0, ,122.27201815682406, ,勤学路,True,281803226, ,3017321315, ,122.134526954635760
1170, , ,2567493490,secondary,0,2,184.23707212147463, ,学前街,False,47701350, ,2302262892, ,184.643351677662310
1171, , ,2864467179,secondary,0, ,70.06852326295969, ,中山路,False,43316199, ,2302262900, ,70.006210027963490
1172, , ,2302272248,secondary,0, ,70.42776671478441, ,中山路,False,43316199, ,2302270772, ,70.264073407107304
1173, , ,2302270774,tertiary,0, ,237.4895175211797, ,复兴路,False,221172388, ,2302270772, ,238.056425685042060
1174, , ,2302272251,residential,0, ,193.60653886158522, ,石皮路,False,221172498, ,2302270774, ,193.163940952932880
1175, , ,2302272252,tertiary,0, ,16.040436242564063, ,复兴路,False,221172388, ,2302270774, ,16.079663431232518
1176, , ,2302272252,tertiary,0, ,108.07342054453122, ,复兴路,False,221172388, ,2302270776, ,108.337880693477700
1177, , ,2302270783,tertiary,0, ,150.69398614241533, ,复兴路,False,221172388, ,2302270776, ,151.050275829964160
1178, , ,2383822155,secondary,0,3,81.66745462248801,40, 解放西路,True,221059606, ,2302270783, ,81.504503575911926
1179, , ,2302272252,residential,0, ,302.3546138517835, ,连元街,False,221172497, ,2302272248, ,302.839360498906160
1180, , ,2480797916,primary,0, ,141.31265217389605, ,县前东街,False,64226712, ,2302275874, ,141.608634269293560
1181, , ,2305257984,secondary,0,2,122.10820768334393,40,解放东路,False,64226766, ,2302275878, ,122.260455479558540
1182, , ,2480797913,secondary,0,2,63.61417802696003,40,解放东路,False,64226766, ,2302275878, ,63.681944807231716
1183, , ,2302444001,secondary,0,2,28.166240375019967, ,通扬南路,True,281804774, ,2302444024, ,28.155530697481041
1184, , ,2302444001,primary,0,3,431.4561697892114, ,金城路,True,246421003, ,2302446629, ,431.558395028979530
1185, , ,3226774443,secondary,0,2,160.83720388114403, ,通扬南路,True,281804774, ,2302444001, ,160.796930720564750
1186, , ,4198794180,primary,0,3,13.252251840025643, ,金城路,True,246421003, ,2302444001, ,13.260535003370382
1187, , ,2302444012,secondary,0,2,556.386686673172, ,通扬南路,True,281804774, ,3240032306, ,556.234813121665640
1188, , ,2302444024,secondary,0,2,345.3478642869695, ,通扬南路,True,281804774, ,2302444012, ,345.155054762216590
1189, , ,2302444016,secondary,0,2,8.4037968419717, ,通扬南路,True,281804774, ,4198794746, ,8.401683700274448
1190, , ,2857751505,secondary,0,2,108.26325395786262, ,通扬南路,True,281804774, ,2302444016, ,108.215253203400410
1191, , ,4198794511,secondary,0,3,14.555803106783973, ,清名东路,True,419888321, ,2302444016, ,14.577997268910579
1192, , ,2302444018,secondary,0,2,240.58801976060641, ,通扬南路,True,281804774, ,2330168877, ,240.526942078757510
1193, , ,2330168876,residential,0, ,167.38734753746004, ,南扬路,True,224192933, ,2302444018, ,167.416663031229180
1194, , ,4198794746,secondary,0,2,252.12403973482515, ,通扬南路,True,281804774, ,2302444018, ,252.054697539873300
1195, , ,2302444024,primary,0,3,13.372760109315005, ,金城路,True,164985384, ,4198794777, ,13.389027046858320
1196, , ,2872823646,primary,0,3,151.11415526746083, ,金城路,True,164985384, ,2302444024, ,151.153244283651300
1197, , ,2330168879,secondary,0, ,295.1812964591443, ,清扬路,False,43316200, ,2302446629, ,295.121891097262510
1198, , ,2302446629,primary,0,3,296.7413886702229, ,金城路,True,164985379, ,2515882930, ,296.826382540262330
1199, , ,2302446630,secondary,0, ,213.46488926277158, ,清扬路,True,412370489, ,2330164840, ,213.419789540709810
1204, , ,2308277572,primary,0, ,372.5045227867651, ,运河东路,False,48418422, ,2302507390, ,372.402738243591780
1224, , ,3022627479,unclassified,0, ,14.541554876124447, ,青山支路,False,221353836, ,2303825665, ,14.577740064897831
1225, , ,3022627487,secondary,0, ,226.39700739117717, ,惠河路,False,64226348, ,2303825665, ,226.584135088137030
1226, , ,4011232304,secondary,0, ,785.3866570450303, ,惠河路,False,64226348, ,2303825665, ,784.321230995034400
1227, , ,3022627479,unclassified,0, ,805.5100216375689, ,青山支路,False,221353836, ,2303825678, ,806.866496092019700
1233, , ,2305246952,tertiary,0, ,24.58864345115461, ,长洚路,False,229839950, ,2305246945, ,24.562737686961054
1234, , ,2774332541,tertiary,0, ,412.2272142811668, ,羊腰湾路,False,221497404, ,2305246952, ,411.244281440865340
1235, , ,2305248959,tertiary,0, ,73.12697071201222, ,工艺路,False,221497622, ,2305248923, ,73.255074723794195
1236, , ,2305248976,tertiary,0, ,267.9225092701291, ,工艺路,False,221497622, ,2305248923, ,268.344414933110950
1237, , ,2305257319,tertiary,0, ,718.4878106122217, ,工艺路,False,221497622, ,2305248931, ,719.168530736813520
1238, , ,2429836542,tertiary,0, ,122.34584300327987, ,工艺路,False,221497622, ,2305248931, ,122.069295227259660
1239, , ,2305248976,"['tertiary', 'service']",0, ,468.86048928782765, ,工艺路,False,"[221497621, 221497622]", ,2305248957, ,468.949721627422260
1240, , ,2305257319,tertiary,0, ,176.26406142590508, ,工艺路,False,221497622, ,2305248959, ,176.290240169055270
1241, , ,2305254895,primary,0,2,905.8619378908988, ,兴源路,True,"[221498424, 419888327]", ,4198817900, ,906.892006681396310
1242, , ,2457708539,primary,0, ,34.63998654621976, ,县前东街,False,64226712, ,2305257986, ,34.717081758391203
1243, , ,2305271865,secondary,0, ,232.76986559579572, ,永乐西路,False,221185809, ,2305269739, ,232.845825896746790
1244, , ,2345439367,secondary,0, ,169.91238843821503, ,永乐西路,False,221185809, ,2305269739, ,169.721585571683990
1245, , ,2864456741,tertiary,0, ,205.8656554303504, ,永丰路,False,146661794, ,2305273599, ,206.251304131269930
1246, , ,2305278010,tertiary,0, ,57.692473751969736, ,永丰路,False,146661794, ,2305278004, ,57.829551475875363
1247, , ,2429840995,tertiary,0, ,25.506555376701172, ,永丰路,False,146661794, ,2305278004, ,25.566284475442515
1248, , ,2697574063,tertiary,0, ,32.57572091519076, ,永丰路,False,146661794, ,2305278010, ,32.654661415241065
1249, , ,2305306727,primary,0,3,91.08335857126738, ,运河东路,True,223848638, ,2305306724, ,91.041460723495334
1250, , ,2305949751,secondary,0,3,95.66872936174103,40,解放南路,True,47687414, ,2305949754, ,95.528152814616519
1251, , ,2530834299,service,0, ,119.0070732276337, ,水利弄,False,245989977, ,2305949754, ,119.160775145573880
1252, , ,2306102018,primary,0,3,54.185931232536454, ,运河东路,True,419888312, ,2365336260, ,54.262541587772660
1253, , ,2308277572,primary,0, ,257.99848871618053, ,运河东路,False,48418422, ,2308268602, ,257.829832452149330
1254, , ,2414155789,tertiary,0, ,276.85965222406116, ,沁园路,False,221840257, ,2308268602, ,277.188500215773220
1255, , ,2414155794,primary,0, ,214.669536932321, ,运河东路,False,48418422, ,2308268602, ,214.533817921059860
1256, , ,2308277549,tertiary,0, ,291.80347479512744, ,辅仁路,False,233065638, ,2308268604, ,291.562925957379660
1257, , ,2308277555,tertiary,0, ,97.16964953146903, ,沁园路,False,221840257, ,2308268604, ,97.286522253912651
1258, , ,2414155789,tertiary,0, ,105.66309325385379, ,沁园路,False,221840257, ,2308268604, ,105.788492192130080
1259, , ,2414155791,tertiary,0, ,226.0234203240147, ,辅仁路,False,233065638, ,2308268604, ,225.849826454201600
1260, , ,2330168879,secondary,0, ,67.18813335186279, ,清扬路,False,43316200, ,2308268606, ,67.171358415944979
1261, , ,2330168883,secondary,0, ,165.67601108423193, ,清扬路,False,43316200, ,2308268606, ,165.634419163221710
1262, , ,2515882932,tertiary,0, ,252.40580192779873, ,沁园路,False,221840257, ,2308268606, ,252.529155715893860
1263, , ,2330168882,secondary,0, ,81.58494965932927, ,清扬路,False,43316200, ,2308277548, ,81.564677326664793
1264, , ,2308277565,tertiary,0, ,85.61512863048623, ,辅仁路,False,233065638, ,2308277549, ,85.617414205304058
1265, , ,2857756851,secondary,0, ,147.8757941669357, ,清扬路,False,43316200, ,2308277551, ,147.838950893412740
1266, , ,2330168883,secondary,0, ,17.85391991046221, ,清扬路,False,43316200, ,2308277551, ,17.849516022875079
1267, , ,2515882932,tertiary,0, ,131.1511605166117, ,沁园路,False,221840257, ,2308277555, ,131.308770395594650
1268, , ,2857756851,secondary,0, ,52.14332387809381, ,清扬路,False,43316200, ,2308277557, ,52.129725461725045
1269, , ,2330168882,secondary,0, ,17.52966750699208, ,清扬路,False,43316200, ,2308277557, ,17.525609500445839
1270, , ,4198794664,tertiary,0, ,78.16052053721845, ,辅仁路,False,233065638, ,2308277574, ,78.131758257399937
1271, , ,2414155791,tertiary,0, ,284.5446021604178, ,辅仁路,False,233065638, ,2308277574, ,284.345433295196930
1272, , ,3108920391,unclassified,0, ,166.4141705727538, ,塘南支路,False,221850253, ,2308337111, ,166.648262912844930
1273, , ,2523800248,secondary,0,3,76.84763747710873, ,永乐东路,True,146661812, ,2308337111, ,76.950194809244621
1274, ,yes,2497068255,secondary,0, ,59.91118914431648, ,兴昌路,False,"[221921361, 232142004]", ,2308993410, ,59.913688221947545
1275, , ,2497068266,secondary,0,3,8.026396377691187, ,兴昌路,True,197060490, ,2308993410, ,8.022132947558657
1276, , ,2308995263,secondary,0, ,220.03116012738906, ,兴源北路,False,64226741, ,2308995248, ,220.150823523577860
1277, , ,2308995269,secondary,0, ,66.57268907198342, ,青石路,False,197060756, ,2308995255, ,66.642787378649487
1278, , ,2523798208,tertiary,0, ,171.03033739445598, ,霞美路,False,280673358, ,2308995255, ,170.931780350222250
1279, , ,2405098418,tertiary,0, ,265.98346519345824, ,凤吟路,False,232139746, ,2308995263, ,265.433756368061150
1280, , ,2308995458,tertiary,0, ,439.6661654531247, ,凤吟路,False,232139746, ,2308995263, ,438.904142805729290
1281, , ,2405129486,secondary,0, ,326.83760841824414, ,兴源北路,False,64226741, ,2308995263, ,327.071235323616180
1282, , ,2523798206,secondary,0, ,144.08895154999817, ,青石路,False,197060756, ,2308995269, ,144.257936580602430
1283, , ,3052996603,secondary,0, ,16.4326075591235, ,青石路,False,197060756, ,2308995458, ,16.438934944502993
1284, , ,2523798206,secondary,0, ,65.06686413906151, ,青石路,False,197060756, ,2308995463, ,65.130100614839705
1285, , ,2523798085,residential,0, ,685.1212156290434, ,"['民主街', '沿河路']",False,"[245133397, 301188207]", ,2308995701, ,685.167070865513210
1286, , ,3052996587,residential,0, ,176.06662727299522, ,小三里桥街,False,221921593, ,2308996050, ,175.998171170919310
1287, , ,2405125053,secondary,0, ,384.6776710978961, ,兴源北路,False,64226741, ,2308996205, ,384.787073605750830
1288, , ,2425454354,secondary,0, ,161.1560208234963, ,兴源北路,False,64226741, ,2308996205, ,161.210573593024920
1289, , ,2530843187,residential,0, ,39.7256858940346, ,绿塔路,False,220925238, ,2309167290, ,39.655017041249550
1290, , ,2530843208,service,0, ,62.91452671358823, ,建筑弄,False,"[221932072, 245990099]", ,2309167290, ,62.988487064312203
1291, , ,2530834299,residential,0, ,45.77573230540747, ,绿塔路,False,220925238, ,2309167293, ,45.752006208126410
