OBJECTID,access,bridge,from_,highway,key,lanes,length,maxspeed,name,oneway,osmid,ref,to,tunnel,Shape_Length,from_lat,from_lng,to_lng,to_lat
414, , ,2455127071,primary,0, ,9.377006717878675, ,锡沪西路,True,107908288, ,1239252364, ,9.382365639009958,31.593893100000003,120.3019758,120.3018986,1239252364
416, , ,1441322941,trunk,0,2,309.32568706095805, ,蠡湖大道,True,165051718, ,1766386550, ,308.5838056152628,31.533809,120.26624369999999,120.2664379,1766386550
417, , ,2313808636,trunk,0,2,54.708843994832584, ,蠡湖大道,True,165051718, ,1441322941, ,54.57777020344336,31.5342999,120.266205,120.26624369999999,1441322941
418, , ,1441349804,tertiary,0, ,152.02423693094562, ,湖滨商业街,False,222411983, ,1441322942, ,152.2352455567676,31.5355166,120.27099070000001,120.2695751,1441322942
419, , ,1610828097,tertiary,0, ,66.7590521514051, ,望山路,False,147964590, ,1441322942, ,66.92335766324268,31.5348939,120.26887109999998,120.2695751,1441322942
420, , ,2461166770,tertiary,0, ,160.66859174393585, ,望山路,False,147964590, ,1441322942, ,161.06313793705766,31.534807399999995,120.2712686,120.2695751,1441322942
421, , ,2301141053,secondary,0, ,373.1221860225122, ,中南西路,False,222409393, ,1441349799, ,374.0424020066316,31.539313699999997,120.2662608,120.2701976,1441349799
422, , ,2461166769,secondary,0, ,202.20204053601702, ,中南西路,False,222409393, ,1441349799, ,202.69640742430684,31.5393887,120.27232659999999,120.2701976,1441349799
423, , ,2461167547,secondary,0, ,37.74778904515861, ,中南西路,False,222409393, ,1441349800, ,37.8399600973476,31.539747499999997,120.2787463,120.27914369999999,1441349800
424, , ,2302243863,secondary,0, ,63.695661590765155, ,中南西路,False,222409393, ,1441349800, ,63.85190713481046,31.539748100000004,120.2798153,120.27914369999999,1441349800
425, , ,2461166772,tertiary,0, ,33.3650437593987, ,湖滨商业街,False,222411983, ,1441349804, ,33.41152444301843,31.535657699999998,120.2713014,120.27099070000001,1441349804
426, ,yes,1441349817,secondary,0,2,414.3078034737358, ,红星路,True,"[264083432, 232721805, 264083430]", ,2301131148, ,413.4198546335578,31.555583600000002,120.28573359999999,120.28480619999999,2301131148
427, , ,2305278016,primary,0, ,307.06786658162207, ,运河东路,False,220992202, ,1599270923, ,306.97903612194506,31.557527899999997,120.28894679999999,120.29108659999999,1599270923
428, , ,1684446254,primary,0, ,199.82796707783797, ,运河东路,False,220992202, ,1599270923, ,199.76635935626342,31.554106,120.2924754,120.29108659999999,1599270923
429, , ,1599270925,primary_link,0, ,192.59043826236285, ,太湖大道辅道,True,422925796, ,4226475528, ,192.68505201645453,31.5581299,120.30619320000001,120.3046242,4226475528
430, , ,1599270925,primary,0, ,125.03346010142984, ,太湖大道,True,147866760, ,4226475534, ,125.05840819361515,31.5581299,120.30619320000001,120.30522409999999,4226475534
431, , ,2301327833,secondary,0,2,214.68168547867, ,通扬路,True,272509072, ,1599270925, ,214.6431171293013,31.5595462,120.30465420000002,120.30619320000001,1599270925
432, , ,4198794949,primary,0, ,11.262559663466284, ,太湖大道,True,147866760, ,1599270925, ,11.263125794566276,31.558200699999997,120.30627820000001,120.30619320000001,1599270925
433, , ,2429840995,tertiary,0, ,206.43279341045434, ,永丰路,False,146661794, ,1599270932, ,206.91448579824464,31.5601249,120.2915672,120.293719,1599270932
434, , ,2305273599,tertiary,0, ,108.69941145538736, ,永丰路,False,146661794, ,1599270932, ,108.89325015664593,31.5606645,120.29478449999999,120.293719,1599270932
435, , ,1599270950,secondary,0,3,405.9179679594629, ,永乐路,True,43316198, ,2460022247, ,405.80787072806663,31.561510600000002,120.30294340000002,120.3000946,2460022247
436, , ,1599270950,secondary,0,2,273.3208169622453, ,通扬路,True,272509072, ,2301327833, ,273.13358458112475,31.561510600000002,120.30294340000002,120.30465420000002,2301327833
437, ,yes,1684446343,secondary,0,2,281.32751864720007, ,通扬北路,True,"[272509073, 272509074, 225790150]", ,1599270950, ,280.9881961062731,31.563698600000002,120.30146450000001,120.30294340000002,1599270950
438, , ,4198794300,secondary,0,3,9.65731820202489, ,永乐路,True,43316198, ,1599270950, ,9.655155280115492,31.561574600000004,120.30301229999999,120.30294340000002,1599270950
439, , ,2864456731,secondary,0, ,46.23764896510951, ,清扬路,False,47688457, ,1599270951, ,46.194633832214784,31.5611153,120.29755359999999,120.2972831,1599270951
440, , ,2864456738,tertiary,0, ,47.304812109093, ,永丰路,False,146661794, ,1599270951, ,47.35744196864784,31.5616841,120.2977085,120.2972831,1599270951
441, , ,2864456741,tertiary,0, ,46.96147903073235, ,永丰路,False,146661794, ,1599270951, ,47.043769071650665,31.5613016,120.2968243,120.2972831,1599270951
442, , ,2864456744,secondary,0, ,69.5899382103487, ,清扬路,False,47688457, ,1599270951, ,69.5136561465506,31.5619951,120.29689950000001,120.2972831,1599270951
443, , ,2863441500,unclassified,0, ,322.06117289977794, ,塘南支路,False,221850253, ,1599270965, ,322.82530892776333,31.5658827,120.31354209999999,120.31691799999999,1599270965
455, ,yes,1610049881,primary,0,3,282.68614680428817, ,太湖大道,True,"[147857769, 147857772]", ,1610049974, ,282.87271759967604,31.5742265,120.3320259,120.33440709999999,1610049974
456, , ,1750438227,primary,0,3,127.61603938755412, ,太湖大道,True,147857769, ,1610049881, ,127.66923033239708,31.573489799999997,120.3309946,120.3320259,1610049881
457, , ,1610049897,primary,0,2,197.28322536040062, ,江海南路,True,164617376, ,1610049966, ,197.53546796977528,31.5744612,120.3367861,120.33860619999999,1610049966
458, , ,1750438226,"['primary', 'secondary']",0,1,602.3333313451559, ,江海南路,True,"[163326025, 244016179, 164617377]", ,1610049897, ,603.457467415766,31.5732111,120.3308361,120.3367861,1610049897
459, , ,1610049966,primary,0,2,425.6386401588258, ,江海南路,True,164617376, ,1763558048, ,425.55678497497263,31.5736043,120.33860619999999,120.3416132,1763558048
460, ,yes,1610049974,primary,0,3,70.55676421937865, ,太湖大道,True,147857772, ,1750438364, ,70.60292494828978,31.5757586,120.33440709999999,120.3350011,1750438364
461, , ,1610050084,primary,0, ,242.0987607243233, ,太湖大道,True,147857771, ,1982083349, ,242.45486643593281,31.577187899999995,120.33664009999998,120.33892479999999,1982083349
462, ,yes,1750438364,primary,0,2,194.04489142724327, ,太湖大道,True,"[147857771, 163326068]", ,1610050084, ,194.17581452151813,31.576141399999997,120.3350011,120.33664009999998,1610050084
465, , ,2300974168,primary,0,3,184.1758756514086, ,运河东路,True,64226375, ,1610220126, ,184.37899710992363,31.5840022,120.28280649999999,120.2844578,1610220126
466, , ,1766385563,primary,0,2,118.97364500981868, ,蠡湖大道,True,165051711, ,1610827835, ,118.75602869549348,31.52229,120.26721409999999,120.2676336,1610827835
476, , ,2429847159,tertiary,0, ,14.952255206274113, ,金水路,False,234861496, ,1610828028, ,14.916243696558164,31.530585600000002,120.2777993,120.27779140000001,1610828028
477, , ,1610828102,tertiary,0, ,500.37197789690816, ,金水路,False,234861496, ,1610828028, ,499.1936514947707,31.5351887,120.2772243,120.27779140000001,1610828028
478, , ,1610828028,secondary,0,2,647.3307262204105, ,隐秀路,True,165051773, ,2429857857, ,648.8791372116591,31.530719899999998,120.27779140000001,120.2710117,2429857857
479, , ,3025482674,secondary,0,2,237.83457424648063, ,隐秀路,True,165051773, ,1610828028, ,238.36970779466674,31.5311648,120.2802459,120.27779140000001,1610828028
480, , ,1610828039,secondary,0, ,16.68677580787617, ,五湖大道,True,334442770, ,2429847157, ,16.6502992339485,31.5315234,120.28226200000002,120.2822213,2429847157
481, , ,1610828039,secondary,0,2,195.1972680358186, ,隐秀路,True,165051773, ,3025482674, ,195.63756801804803,31.5315234,120.28226200000002,120.2802459,3025482674
482, , ,2302243863,secondary,0, ,965.6685687575957, ,五湖大道,True,334442770, ,1610828039, ,963.8063458310496,31.539748100000004,120.2798153,120.28226200000002,1610828039
483, , ,2436267799,secondary,0,2,16.146281589250993, ,隐秀路,True,165051773, ,1610828039, ,16.183023699208437,31.531552100000003,120.28242900000001,120.28226200000002,1610828039
484, , ,2313808924,tertiary,0, ,211.51256126268945, ,望山路,False,147964590, ,1610828097, ,212.02925110840127,31.5350272,120.2666449,120.26887109999998,1610828097
485, , ,2429845231,tertiary,0, ,221.7802784866339, ,金水路,False,234861496, ,1610828102, ,221.2633999331482,31.537164500000003,120.2769084,120.2772243,1610828102
486, , ,2429845237,tertiary,0, ,198.5758784436459, ,望山路,False,147964590, ,1610828102, ,199.05867958988136,31.5350464,120.2751357,120.2772243,1610828102
487, , ,2330164818,secondary,0, ,202.23212502193337, ,清扬路,True,412370489, ,1610828108, ,202.183603626354,31.539132199999997,120.3195908,120.3210246,1610828108
488, , ,1610828203,secondary,0,2,166.6369704480629, ,中南路,True,398360074, ,2409571170, ,166.56800470531903,31.5389219,120.29593490000002,120.2970647,2409571170
489, , ,1684446338,secondary,0,2,165.485042833008, ,中南路,True,398360074, ,1610828203, ,165.40579256294114,31.540075,120.29483159999998,120.29593490000002,1610828203
490, , ,1610828219,secondary,0,2,12.980836536343064, ,红星路,True,222089133, ,4198794374, ,12.951735204942825,31.5399922,120.2862706,120.2862439,4198794374
491, , ,1610828219,secondary,0,2,382.65715892692083, ,中南路,True,398360074, ,2313828238, ,383.59521249545617,31.5399922,120.2862706,120.2903067,2313828238
492, , ,2330160620,primary,0, ,483.10543591958185, ,贡湖大道,True,232618483, ,1610828219, ,482.1441431981616,31.535846399999997,120.2877952,120.2862706,1610828219
493, , ,2409650399,secondary,0,2,15.783854275714289, ,中南路,True,398360074, ,1610828219, ,15.822801593153017,31.5399886,120.2861041,120.2862706,1610828219
494, , ,1610828227,secondary,0,2,275.91568830837167, ,中南路,True,398360074, ,1684446338, ,276.592068671508,31.5401037,120.29192040000001,120.29483159999998,1684446338
495, , ,2313828238,secondary,0,2,152.93376204413894, ,中南路,True,398360074, ,1610828227, ,153.30901495442683,31.540091999999998,120.2903067,120.29192040000001,1610828227
500, ,yes,2301249625,secondary,0,2,296.98999395536, ,"['亭子桥', '人民东路']",False,"[147964618, 147964620]", ,1610828581, ,297.52726039750723,31.581294300000003,120.3061652,120.3090882,1610828581
501, , ,1610828581,secondary,0,2,29.210816370244924, ,人民东路,True,221074450, ,1684397092, ,29.279993523591923,31.5822566,120.3090882,120.30939409999999,1684397092
502, , ,1619079041,secondary,0,2,31.61036272066925, ,学前东路,True,43316203, ,2664844357, ,31.67126720840019,31.5815613,120.3457415,120.34542520000001,2664844357
504, , ,4198817995,secondary,0,2,13.486178769331456, ,学前东路,True,43316203, ,1619079041, ,13.510621801116487,31.5815178,120.3458744,120.3457415,1619079041
507, , ,1683052362,secondary,0,3,277.9658920603694, ,兴昌路,True,70659289, ,1683052387, ,278.0538745181279,31.582985700000002,120.3121138,120.3099112,1683052387
508, , ,1683052414,secondary,0,3,613.5975967627718, ,兴昌路,True,70659289, ,1683052362, ,613.189802243349,31.5785923,120.3159855,120.3121138,1683052362
509, , ,1683052380,secondary,0,"['3', '2']",467.7866333054487, ,学前东路,True,"[147859410, 222610826, 222610814]", ,2315628013,yes,468.4688514814883,31.577170000000002,120.3187152,120.31430259999999,2315628013
510, , ,1683052422,secondary,0,2,57.17925956208802, ,学前东路,True,222610826, ,1683052380, ,57.26068849649804,31.577406,120.3192514,120.3187152,1683052380
511, , ,4198794384,tertiary,0, ,111.6795825343245, ,振奋路,False,222610832, ,1683052383, ,111.4099494975132,31.5772974,120.31916969999999,120.31925700000001,1683052383
512, , ,2447796858,tertiary,0, ,38.77063553142861, ,振奋路,False,222610832, ,1683052383, ,38.69220337875856,31.5759624,120.31937679999999,120.31925700000001,1683052383
513, , ,1683052384,secondary,0,3,136.80116704292712, ,兴昌路,True,70659289, ,1683052414, ,136.64174454948207,31.5775345,120.3167229,120.3159855,1683052414
514, , ,1683052423,secondary,0,3,237.9810338496498, ,兴昌路,True,70659289, ,1683052384, ,237.69568695880596,31.575685800000002,120.31798859999999,120.3167229,1683052384
515, , ,1683052387,secondary,0,3,426.565170601662, ,兴昌路,True,70659289, ,2367101549, ,426.57436473607964,31.5846373,120.3099112,120.3067202,2367101549
516, , ,1683052391,secondary,0,2,33.278897699092845, ,广瑞路,True,41419909, ,2367097329, ,33.2938922309972,31.586330100000005,120.3111845,120.3114544,2367097329
517, , ,2367101554,secondary,0,2,154.33253985378556, ,广瑞路,True,41419909, ,1683052391, ,154.0788175186871,31.5875962,120.31058909999999,120.3111845,1683052391
518, , ,2315620002,unclassified,0, ,266.52088041388475, ,风雷路,False,222610034, ,1683052414, ,267.1537018556586,31.5788526,120.3187801,120.3159855,1683052414
519, , ,2315620002,tertiary,0, ,166.93579838726853, ,振奋路,False,312691572, ,1683052422, ,166.58662655385245,31.5788526,120.3187801,120.3192514,1683052422
520, , ,2315620000,secondary,0,2,301.0586410202202, ,学前东路,True,222610826, ,1683052422, ,301.7159130748581,31.5777596,120.32234380000001,120.3192514,1683052422
521, , ,3030268433,secondary,0,3,729.9618318875307, ,兴昌路,True,70659289, ,1683052423, ,729.0217275087692,31.5699497,120.32172290000001,120.31798859999999,1683052423
522, , ,2315620002,tertiary,0, ,231.92848050724444, ,振奋路,False,312691572, ,1683052425, ,231.43029764211815,31.5788526,120.3187801,120.31818170000001,1683052425
523, , ,1683052430,tertiary,0, ,413.77470580740527, ,振奋路,False,312691572, ,1683052425, ,412.8792646451861,31.5844898,120.31714479999998,120.31818170000001,1683052425
524, , ,3025517787,tertiary,0, ,133.35765694970132, ,振奋路,False,312691572, ,1683052430, ,133.05674810220006,31.5856665,120.31687269999999,120.31714479999998,1683052430
525, , ,1683052432,secondary,0,2,447.5276371532828, ,人民东路,True,157033092, ,4198817248, ,447.782331081592,31.588144,120.31598500000001,120.3123078,4198817248
526, , ,3185639423,secondary,0,2,13.815307302160376, ,人民东路,True,157033092, ,1683052432, ,13.8426237799564,31.588182699999997,120.3161236,120.31598500000001,1683052432
527, , ,1684397060,primary,0,3,12.651014606269724, ,太湖大道,True,147866765, ,4198794409, ,12.661135052411256,31.5651114,120.31808740000001,120.318196,4198794409
528, , ,1684397060,secondary,0,2,66.84111676044012, ,塘南路,True,308699118, ,4226475520, ,66.6950215738829,31.5651114,120.31808740000001,120.3182472,4226475520
529, , ,1684397104,secondary,0,2,22.87018006748129, ,塘南路,True,308699118, ,1684397060, ,22.827648790276537,31.565304600000005,120.31800459999998,120.31808740000001,1684397060
530, , ,4226475516,primary,0,3,63.116213976500504, ,太湖大道,True,147866765, ,1684397060, ,63.16960332924573,31.5647868,120.3175409,120.31808740000001,1684397060
531, , ,1684397092,secondary,0,2,61.7633360705651, ,塘南路,True,156153638, ,2429836540, ,61.67625576492885,31.582289799999998,120.30939409999999,120.30969259999999,2429836540
532, , ,1684397104,primary,0,3,25.567435561582123, ,太湖大道,True,422925790, ,4226475526, ,25.588164424365967,31.565304600000005,120.31800459999998,120.31778429999999,4226475526
533, , ,4198794732,primary,0,3,12.396255615848574, ,太湖大道,True,422925790, ,1684397104, ,12.408269804667249,31.5653664,120.3181135,120.31800459999998,1684397104
534, , ,4226475522,secondary,0,2,118.11616204190919, ,塘南路,True,308699118, ,1684397104, ,117.91571549996594,31.5662825,120.3175209,120.31800459999998,1684397104
535, , ,2308291108,unclassified,0, ,343.27183982715394, ,永和路,False,156159631, ,1684446207, ,343.34563681967086,31.5526338,120.2966386,120.2993043,1684446207
536, , ,1684446300,unclassified,0, ,247.2925325156287, ,永和路,False,156159631, ,1684446207, ,247.3636534791424,31.5562043,120.30125149999999,120.2993043,1684446207
537, , ,4198794847,secondary,0, ,49.22198454326779, ,清名路,False,419888320, ,1684446220, ,49.224263249545686,31.5476962,120.3036322,120.3032621,1684446220
538, ,yes,1684446293,secondary,0,2,752.7686994797244, ,清宁桥,True,"[156159634, 156159635]", ,1684446220, ,752.8592679865155,31.542718800000003,120.29753170000001,120.3032621,1684446220
539, , ,2364335705,secondary,0, ,207.4356366211556, ,青年路,False,221228602, ,1684446237, ,207.39994144591842,31.5508724,120.29842679999999,120.29991499999998,1684446237
540, , ,1684446298,secondary,0, ,164.73373876428536, ,青年路,False,221228602, ,1684446237, ,164.69969898607653,31.5484119,120.30108840000001,120.29991499999998,1684446237
541, , ,1684446252,primary_link,0, ,408.9715202361256, ,隧道入口,True,"[227774673, 227774675]", ,2364344122,yes,408.57122387143517,31.5482331,120.2983114,120.29832090000001,2364344122
542, , ,1684446326,primary,0, ,166.53696236613206, ,运河东路,False,220992202, ,1684446252, ,166.49797204227914,31.5471222,120.29949009999999,120.2983114,1684446252
543, , ,1684446330,primary,0, ,191.87336271967519, ,运河东路,False,220992202, ,1684446254, ,191.80007676010518,31.5527904,120.2937857,120.2924754,1684446254
544, , ,1684446290,secondary,0, ,166.5222414742564, ,清扬路,False,43316200, ,1684446256, ,166.48958091871367,31.5521061,120.30573100000001,120.3045414,1684446256
545, , ,2364333229,secondary,0, ,265.25078647937977, ,清扬路,False,43316200, ,1684446256, ,265.1857143666996,31.554980699999998,120.30266770000001,120.3045414,1684446256
546, , ,4198794664,tertiary,0, ,6.034190459764807, ,辅仁路,False,233065638, ,1684446261, ,6.028690472471102,31.548071399999998,120.3040764,120.3040426,1684446261
547, , ,1684446266,residential,0, ,215.7238861113091, ,锦明路,False,156159638, ,1684446261, ,215.67542858429488,31.549553200000002,120.30251159999999,120.3040426,1684446261
548, , ,1684446261,secondary,0,2,64.1736837249168, ,清名路,True,229957432, ,1684446308, ,64.16806710161265,31.5481174,120.3040426,120.3035732,1684446308
549, , ,1684446324,secondary,0,2,416.8579009827905, ,清名路,True,229957432, ,1684446261, ,416.92072863637406,31.550688399999995,120.3072433,120.3040426,1684446261
550, , ,2460022250,secondary,0, ,59.30813315234197, ,清扬路,False,47688457, ,1684446272, ,59.24635257019311,31.5587935,120.29933840000001,120.2996722,1684446272
551, , ,2460022614,secondary,0, ,79.87427430265242, ,清扬路,False,43316200, ,1684446272, ,79.79392049307835,31.557737699999997,120.3001274,120.2996722,1684446272
552, , ,2460022613,secondary,0, ,94.7894990909182, ,永乐西路,False,221185809, ,1684446272, ,94.64866512994092,31.5575768,120.299232,120.2996722,1684446272
553, , ,2460022247,secondary,0,3,63.39113988538919, ,永乐路,True,43316198, ,1684446272, ,63.3605045194798,31.558784399999997,120.3000946,120.2996722,1684446272
554, , ,2305271865,secondary,0, ,42.40490626834858, ,永乐西路,False,221185809, ,1684446273, ,42.45379598887289,31.554543900000002,120.296268,120.2958846,1684446273
555, , ,1684446288,secondary,0, ,61.0916697450176, ,永乐西路,False,221185809, ,1684446273, ,61.19718766738512,31.554135600000002,120.29528959999999,120.2958846,1684446273
556, , ,4198794395,secondary,0,3,9.086069786990867,40,解放南路,True,221059607, ,1684446282, ,9.10612049631794,31.5671163,120.3006241,120.3005305,1684446282
557, , ,1684446375,secondary,0, ,83.52678067999237, ,永乐西路,False,221185809, ,1684446288, ,83.69285509659102,31.553904100000004,120.294451,120.29528959999999,1684446288
558, , ,2857750439,secondary,0, ,33.69606081552856, ,清扬路,False,43316200, ,1684446290, ,33.690218438417475,31.551883899999996,120.30597279999999,120.30573100000001,1684446290
559, , ,2313826378,secondary_link,0, ,84.34194369029494, ,清宁桥北匝道,False,238146462, ,1684446293, ,84.29676924965965,31.543312100000005,120.29697720000001,120.29753170000001,1684446293
560, , ,2313826386,secondary_link,0, ,76.47348115192801, ,清宁桥南匝道,False,222413738, ,1684446293, ,76.44779411930476,31.542199,120.2980601,120.29753170000001,1684446293
561, , ,2384973009,secondary,0, ,211.87904826897795, ,青年路,False,221228602, ,1684446298, ,211.56136140176704,31.5466978,120.3020615,120.30108840000001,1684446298
562, , ,2863434095,secondary,0, ,51.81892092621416, ,清扬路,False,43316200, ,1684446300, ,51.76335465770865,31.5566002,120.300963,120.30125149999999,1684446300
563, , ,2364333231,secondary,0, ,146.8278586633607, ,清扬路,False,43316200, ,1684446300, ,146.8257427233598,31.555265999999996,120.30234180000001,120.30125149999999,1684446300
564, , ,4198794548,secondary,0, ,36.1009378639512, ,清名路,False,419888334, ,1684446308, ,36.11103205226768,31.547484999999998,120.3032892,120.3035732,1684446308
565, , ,2308277548,secondary,0, ,177.29631027672104, ,清扬路,False,43316200, ,1684446324, ,177.2694323001229,31.549525199999998,120.308523,120.3072433,1684446324
566, , ,2857750439,secondary,0, ,179.34584626993913, ,清扬路,False,43316200, ,1684446324, ,179.30376042186765,31.551883899999996,120.30597279999999,120.3072433,1684446324
567, , ,1772577568,secondary,0,3,338.63034102646577, ,清名东路,True,419888321, ,1684446324, ,338.64641993658955,31.552823200000002,120.30979170000002,120.3072433,1684446324
568, , ,2384973012,primary,0, ,187.94698155884072, ,运河东路,False,220992202, ,1684446326, ,187.9068840463657,31.5458735,120.3008268,120.29949009999999,1684446326
569, , ,2864456738,tertiary,0, ,420.4962609761, ,永丰路,False,146661794, ,1684446343, ,420.9447261192717,31.5616841,120.2977085,120.30146450000001,1684446343
570, , ,2301327837,tertiary,0, ,290.4453119413237, ,永丰路,False,146661794, ,1684446343, ,290.76725769112437,31.5650641,120.3040739,120.30146450000001,1684446343
571, , ,2301327829,secondary,0,2,265.96026541819697, ,通扬北路,True,225790150, ,1684446343, ,265.4441295045003,31.565965000000002,120.30063529999998,120.30146450000001,1684446343
572, ,yes,2301368820,secondary,0, ,423.1171365623944, ,"['盛新大桥', '永乐西路']",False,"[221185809, 156159626]", ,1684446375, ,423.97500575752196,31.5527798,120.29018500000001,120.294451,1684446375
573, , ,1692646996,secondary,0,2,354.0137385124105, ,人民东路,True,157033092, ,3185639423, ,354.8441044520079,31.5885206,120.31982450000001,120.3161236,3185639423
574, , ,2410521330,secondary,0,2,343.75681430427613, ,人民东路,True,157033092, ,1692646996, ,344.5904810743074,31.588467600000005,120.32344920000001,120.31982450000001,1692646996
575, , ,1692647203,primary,0, ,885.0863838483324, ,锡沪路,True,187546014, ,2524248099, ,887.2189602947439,31.5904393,120.32009359999999,120.31077930000001,2524248099
576, , ,3052996625,secondary,0, ,200.0797058438007, ,青石路,False,197060756, ,1694826362, ,200.34329143765572,31.5911115,120.2880956,120.28994440000001,1694826362
577, , ,2300046697,secondary,0,2,111.556565685954, ,北大街,False,220936649, ,1694826362, ,111.5143093681008,31.589475899999996,120.2907061,120.28994440000001,1694826362
578, , ,1694826362,primary,0,2,108.23838374821672, ,春申路,True,147866737, ,3052999738, ,108.22645068054727,31.590241100000004,120.28994440000001,120.28915829999998,3052999738
579, , ,3053017963,primary,0,2,116.76583458758604, ,春申路,True,147866737, ,1694826362, ,116.70954464302868,31.5910565,120.29072120000001,120.28994440000001,1694826362
580, ,yes,2300982514,secondary,0,4,935.6943701298744, ,"['吴桥', '通惠西路']",False,"[221036465, 221921362, 221043220]", ,1694843925, ,935.7643257843216,31.590026899999998,120.2735943,120.28059920000001,1694843925
581, , ,2308995253,secondary,0, ,121.19258105705514, ,吴桥,False,221921362, ,1694843925, ,121.22405586702223,31.596602500000003,120.28154640000001,120.28059920000001,1694843925
582, , ,2308995255,secondary,0, ,83.07597712941639, ,青石路,False,197060756, ,1694843925, ,83.09302273277093,31.595364500000002,120.2812388,120.28059920000001,1694843925
583, , ,3326582048,secondary,0, ,23.099177740232648, ,青石路,False,197060756, ,1694843925, ,23.08290774352047,31.596037300000003,120.2804551,120.28059920000001,1694843925
584, , ,3052996603,secondary,0, ,159.892133594707, ,青石路,False,197060756, ,1694843931, ,160.0280745452456,31.592461199999995,120.2856085,120.2869905,1694843931
585, , ,3052996625,secondary,0, ,119.80670984046169, ,青石路,False,197060756, ,1694843931, ,119.96296013655906,31.5911115,120.2880956,120.2869905,1694843931
586, , ,2308996050,residential,0, ,122.95227047723736, ,小三里桥街,False,221921593, ,1694843931, ,122.87756522234751,31.5907587,120.28619990000001,120.2869905,1694843931
587, , ,2308995458,secondary,0, ,34.33907885059302, ,青石路,False,197060756, ,1694843937, ,34.3431948917483,31.592557300000003,120.2854767,120.2852152,1694843937
588, , ,2308995463,secondary,0, ,201.64866820413377, ,青石路,False,197060756, ,1694843937, ,201.6544795098846,31.594052100000003,120.2837081,120.2852152,1694843937
589, , ,2308995701,residential,0, ,112.36450207137513, ,民主街,False,301188207, ,1694843937, ,112.31525718863735,31.5919923,120.2844604,120.2852152,1694843937
590, ,yes,1694843942,trunk,0,3,1717.3051371949668, ,快速内环,True,164615597, ,1762308034, ,1717.1813858087442,31.597754300000002,120.27046709999999,120.2579979,1762308034
591, ,yes,1762308207,trunk,0,3,1415.1287543057165, ,快速内环,True,164615597, ,1694843942, ,1414.4275462221005,31.607535600000002,120.27932659999998,120.27046709999999,1694843942
592, , ,1694843944,secondary,0, ,341.1887931253946, ,青石西路,True,326041709, ,3326582048, ,341.056689732224,31.598371500000002,120.278149,120.2804551,3326582048
593, ,yes,3326594446,secondary,0, ,114.33791897614834, ,青石西路,True,"[326041713, 326041709, 326041711]", ,1694843944, ,114.34688128140046,31.599091499999997,120.27728710000001,120.278149,1694843944
594, , ,1694843951,primary,0,3,482.49610726370986, ,盛岸路,True,221044897, ,2301004250, ,482.9810952818603,31.5913865,120.27065459999999,120.26639479999999,2301004250
595, ,viaduct,2300975286,primary,0,"['3', '2']",804.6740261397379, ,盛岸路,True,"[221044897, 221042051]", ,1694843951, ,805.7028821407105,31.587814,120.2780423,120.27065459999999,1694843951
596, , ,2301024327,tertiary,0, ,169.23361182171783, ,北塘大街,False,48051052, ,1694843952, ,169.30435791354617,31.593557300000004,120.2769078,120.2782687,1694843952
597, ,yes,2523798085,tertiary,0, ,139.29179954152463, ,霞美路,False,"[221921514, 280673358, 280673359]", ,1694843952, ,139.32338651039214,31.593420799999997,120.2793493,120.2782687,1694843952
598, , ,2308995703,tertiary,0, ,509.65179189419763, ,北塘大街,False,48051052, ,1694843952, ,510.0898391291684,31.5899602,120.2826682,120.2782687,1694843952
599, , ,2869985704,secondary,0, ,970.5819455430757, ,"['通惠西路', '惠钱路']",False,"[221036465, 195010165]", ,1694843953, ,970.5512775905456,31.5866015,120.26278719999999,120.26993020000002,1694843953
600, , ,2869985705,secondary,0,2; 4,468.19984788269926,40,古华山路,False,235251058, ,1694843953, ,468.6390441309305,31.589106400000002,120.2658432,120.26993020000002,1694843953
601, , ,2927024643,secondary,0,2; 4,83.36952682343447,40,古华山路,False,235251058, ,1694843953, ,83.37954191307895,31.586239399999997,120.27056370000001,120.26993020000002,1694843953
602, , ,2927024647,secondary,0, ,65.80210316731804, ,通惠西路,False,221036465, ,1694843953, ,65.80348012304029,31.5871793,120.2704203,120.26993020000002,1694843953
610, ,yes,1750438215,trunk,0,3,800.4357952828723, ,快速内环,True,"[164617369, 164617370, 164617372, 164751677]", ,1762323971, ,801.1147598205063,31.572081800000003,120.34098590000002,120.33407959999998,1762323971
611, , ,1750438215,trunk_link,0,1,229.1118026564317, ,太湖大道出口,True,164617362,太湖大道出口,5168545326, ,229.04220627352788,31.572081800000003,120.34098590000002,120.3394095,5168545326
612, , ,1763558050,trunk,0,3,161.57140367918282, ,快速内环,True,164751677, ,1750438215, ,161.41928272354122,31.570874600000003,120.3419351,120.34098590000002,1750438215
613, , ,4226475500,primary,0,3,995.6174944492027, ,"['太湖大道', '太湖大道隧道']",True,"[147857769, 227773254]", ,1750438227,yes,996.0673867331695,31.567804600000002,120.3229124,120.3309946,1750438227
614, , ,1750438347,trunk,0,3,550.5881738806468, ,快速内环,True,164617366, ,1763558039, ,550.5298809801383,31.5739623,120.3381007,120.3420524,1763558039
615, ,yes,1982083146,trunk,0,3,363.57118072422014, ,快速内环,True,"[164617371, 164617366, 187546239]", ,1750438347, ,364.00903569183936,31.575600899999998,120.33477959999999,120.3381007,1750438347
616, , ,1750438397,trunk,0,3,127.94908550197876, ,快速内环,True,187546239, ,1982083195, ,128.10211152954477,31.577146600000003,120.33166609999998,120.3328331,1982083195
